video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
-nnHsFJR3o0,Ugzvue6RUEz-1Bs1FfV4AaABAg,@antoniaester1697,https://www.youtube.com/watch?v=-nnHsFJR3o0&lc=Ugzvue6RUEz-1Bs1FfV4AaABAg,2024-05-05T11:23:24Z,0,0,0,"SIM IRMÃO!!Ñ DIGO NEM GERAÇÃO FUTURA, JA ESTÁ ACONTECENDO!! ALIAS, ESSE PRINCIPADO,AGEM, PRINCIPALMENTE, IDOLATRIA, TANTO,QUE,O POVO IDOLATRA ATÉ BOLSONARIO!!O LEVIANTÃ, ATUA FORTEMENTE COM MORTES!! TANTO COM TEMPORAIS,OU AFOGADOS...QIEM Ñ VIU A MORTE DO ATOR , DA GLOBO?? QDO ATUAVA NA N VELHO CHICO? A PROPRIA CAMILA PITANGA .QUE ENCENAVA COM ELE, ORGIA SEXUAL NO RIO, DISSE Q ELE TENTAVA, SUBIR PRA SUPERFICÍE E UMA FORÇA PUXOU ELE PRA BAIXO..O PROPRIO EXÚ DA MORTE, CAVEIRA, E OU, OMULU,COM LEVANTÃ..QUANTAS MORTES NO PARÁ, AMAZONIA, NA BAHIA, NOS MARES E RIOS???ATÉ AQUI EM BRASILIA..NO LAGO PARANOÁ TDO ANO MORRE VARIAS PESSOAS AFOGADAS.ATÉ PESCANDO, COITADOS , MORREM DESAPARECE! UM PASTOR Q JÁ CONVIVEU,COM ESSAS SEITAS SECRETAS DIZ QUE, &quot;AMAZÔNIA É A COZINHA DO LEVIATÃ,BRASILIA É O ESCRITORIO E O RIO GRANDE DO SUL É O QUARTO&quot;&quot;FAZ TODO SENTIDO!! PRA QUEM ,CONHECEO TRABALHO DE LIBERTAÇÃO.",YouTube,NEUTRAL,0,UC3wxP_nz78en4z4JhW70jNg,-nnHsFJR3o0,"SIM IRMÃO!!Ñ DIGO NEM GERAÇÃO FUTURA, JA ESTÁ ACONTECENDO!! ALIAS, ESSE PRINCIPADO,AGEM, PRINCIPALMENTE, IDOLATRIA, TANTO,QUE,O POVO IDOLATRA ATÉ BOLSONARIO!!O LEVIANTÃ, ATUA FORTEMENTE COM MORTES!! TANTO COM TEMPORAIS,OU AFOGADOS...QIEM Ñ VIU A MORTE DO ATOR , DA GLOBO?? QDO ATUAVA NA N VELHO CHICO? A PROPRIA CAMILA PITANGA .QUE ENCENAVA COM ELE, ORGIA SEXUAL NO RIO, DISSE Q ELE TENTAVA, SUBIR PRA SUPERFICÍE E UMA FORÇA PUXOU ELE PRA BAIXO..O PROPRIO EXÚ DA MORTE, CAVEIRA, E OU, OMULU,COM LEVANTÃ..QUANTAS MORTES NO PARÁ, AMAZONIA, NA BAHIA, NOS MARES E RIOS???ATÉ AQUI EM BRASILIA..NO LAGO PARANOÁ TDO ANO MORRE VARIAS PESSOAS AFOGADAS.ATÉ PESCANDO, COITADOS , MORREM DESAPARECE! UM PASTOR Q JÁ CONVIVEU,COM ESSAS SEITAS SECRETAS DIZ QUE, &quot;AMAZÔNIA É A COZINHA DO LEVIATÃ,BRASILIA É O ESCRITORIO E O RIO GRANDE DO SUL É O QUARTO&quot;&quot;FAZ TODO SENTIDO!! PRA QUEM ,CONHECEO TRABALHO DE LIBERTAÇÃO.","SIM IRMÃO!!Ñ DIGO NEM GERAÇÃO FUTURA, JA ESTÁ ACONTECENDO!! ALIAS, ESSE PRINCIPADO,AGEM, PRINCIPALMENTE, IDOLATRIA, TANTO,QUE,O POVO IDOLATRA ATÉ BOLSONARIO!!O LEVIANTÃ, ATUA FORTEMENTE COM MORTES!! TANTO COM TEMPORAIS,OU AFOGADOS...QIEM Ñ VIU A MORTE DO ATOR , DA GLOBO?? QDO ATUAVA NA N VELHO CHICO? A PROPRIA CAMILA PITANGA .QUE ENCENAVA COM ELE, ORGIA SEXUAL NO RIO, DISSE Q ELE TENTAVA, SUBIR PRA SUPERFICÍE E UMA FORÇA PUXOU ELE PRA BAIXO..O PROPRIO EXÚ DA MORTE, CAVEIRA, E OU, OMULU,COM LEVANTÃ..QUANTAS MORTES NO PARÁ, AMAZONIA, NA BAHIA, NOS MARES E RIOS???ATÉ AQUI EM BRASILIA..NO LAGO PARANOÁ TDO ANO MORRE VARIAS PESSOAS AFOGADAS.ATÉ PESCANDO, COITADOS , MORREM DESAPARECE! UM PASTOR Q JÁ CONVIVEU,COM ESSAS SEITAS SECRETAS DIZ QUE, ""AMAZÔNIA É A COZINHA DO LEVIATÃ,BRASILIA É O ESCRITORIO E O RIO GRANDE DO SUL É O QUARTO""""FAZ TODO SENTIDO!! PRA QUEM ,CONHECEO TRABALHO DE LIBERTAÇÃO.",@antoniaester1697,https://yt3.ggpht.com/xYA2AsO0VrymhY90Qr8sWDWKyt5yQRRL5W7LOQufw4057kxX2r85RGDZnPvu2dgwLJpCDXyYwOE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@antoniaester1697,{'value': 'UCujBeu-ROOR27N7mGrRasCw'},True,none,0,2024-05-05T11:23:24Z,2024-05-05T11:23:24Z
