video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
7YRd9EvQHfQ,Ugw_OnLnK8Czdx_40J94AaABAg,@claytonsantos1267,https://www.youtube.com/watch?v=7YRd9EvQHfQ&lc=Ugw_OnLnK8Czdx_40J94AaABAg,2024-05-14T19:17:12Z,1,0,0,"<a href=""https://www.youtube.com/watch?v=7YRd9EvQHfQ&amp;t=174"">2:54</a> cracudo vê esse ferro fica até feliz KKKKKKK",YouTube,NEUTRAL,0,UCX68OES0EiFTMylVKFoszZg,7YRd9EvQHfQ,"<a href=""https://www.youtube.com/watch?v=7YRd9EvQHfQ&amp;t=174"">2:54</a> cracudo vê esse ferro fica até feliz KKKKKKK",2:54 cracudo vê esse ferro fica até feliz KKKKKKK,@claytonsantos1267,https://yt3.ggpht.com/ytc/AIdro_n2TLdT42TQ6eByPk6A9rEN-MpYezCn-lUxc9Nzb5phCWQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@claytonsantos1267,{'value': 'UC23qBSMosMEN1-EahNgXIGA'},True,none,1,2024-05-14T19:17:12Z,2024-05-14T19:17:12Z
