video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
-ydDxF8XB0A,UgwJ4759wq357tNYm_h4AaABAg,@iono--,https://www.youtube.com/watch?v=-ydDxF8XB0A&lc=UgwJ4759wq357tNYm_h4AaABAg,2024-05-06T17:05:47Z,0,0,0,Cara eu tô indignada pq gastam milhões milhões !!!  Com showzinho e olha isso cara olha a situação deles !!! E ficam aí com a &quot; rainha do pop &quot; que tá neim aí até o presidente o PRESIDENTE!!  Ele tá neim aí cara vc viu oq ele falou na reportagem ?? Falando &quot; tô torcendo pro inter e pro Grêmio &quot; mano cara eu tô indignada e muito triste ver que até o presidente tá neim aí com o Rio grande imagina então no Brasil ! .,YouTube,NEUTRAL,0,UCY9kJOdqib5dCt1oQzRSTgw,-ydDxF8XB0A,Cara eu tô indignada pq gastam milhões milhões !!!  Com showzinho e olha isso cara olha a situação deles !!! E ficam aí com a &quot; rainha do pop &quot; que tá neim aí até o presidente o PRESIDENTE!!  Ele tá neim aí cara vc viu oq ele falou na reportagem ?? Falando &quot; tô torcendo pro inter e pro Grêmio &quot; mano cara eu tô indignada e muito triste ver que até o presidente tá neim aí com o Rio grande imagina então no Brasil ! .,"Cara eu tô indignada pq gastam milhões milhões !!!  Com showzinho e olha isso cara olha a situação deles !!! E ficam aí com a "" rainha do pop "" que tá neim aí até o presidente o PRESIDENTE!!  Ele tá neim aí cara vc viu oq ele falou na reportagem ?? Falando "" tô torcendo pro inter e pro Grêmio "" mano cara eu tô indignada e muito triste ver que até o presidente tá neim aí com o Rio grande imagina então no Brasil ! .",@iono--,https://yt3.ggpht.com/QCxwYhhF_UiKiJj6o39hKCamrDAlMYtn0kd2k0L0Ga-axjwPWCrgUm1rfXATP3rHmvEXjzpT=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@iono--,{'value': 'UCIyx5j9jAL_jOs1BDjt5w6g'},True,none,0,2024-05-06T17:05:47Z,2024-05-06T17:05:47Z
