video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,parentId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
AsgO_DuAlYE,UgyGOhEa0MTzeq9ZXhJ4AaABAg.A33o2pv29O1A33oGaZ9je5,@CameronCarsonOfficial,https://www.youtube.com/watch?v=AsgO_DuAlYE&lc=UgyGOhEa0MTzeq9ZXhJ4AaABAg.A33o2pv29O1A33oGaZ9je5,2024-05-05T19:27:00Z,1,0,0,"<a href=""https://www.youtube.com/watch?v=AsgO_DuAlYE&amp;t=494"">08:14</a> pra quem quiser entender voz de apoio só pesquisar, mas nesse trecho aqui mostra melhor que ela canta sim durante o show.",YouTube,NEUTRAL,0,UCIzAIM-zatIDHErC0Z23hbQ,AsgO_DuAlYE,"<a href=""https://www.youtube.com/watch?v=AsgO_DuAlYE&amp;t=494"">08:14</a> pra quem quiser entender voz de apoio só pesquisar, mas nesse trecho aqui mostra melhor que ela canta sim durante o show.","08:14 pra quem quiser entender voz de apoio só pesquisar, mas nesse trecho aqui mostra melhor que ela canta sim durante o show.",UgyGOhEa0MTzeq9ZXhJ4AaABAg,@CameronCarsonOfficial,https://yt3.ggpht.com/xdtvkKDtYj9cmXnkdcW7pxq2VNEGig2RjV8eU1OBftWA_5ohG7eKq22AWCFd3kdVh25sqcSV=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@CameronCarsonOfficial,{'value': 'UCzQxUiV_mtijTg2TEYFfpRg'},True,none,1,2024-05-05T19:27:00Z,2024-05-05T19:27:00Z
