video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,parentId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
DbA4rVLN60A,UgwoSd2K5K1XLwcUIiB4AaABAg.A39QhCgCukuA3N8iqibnHt,@nederlandsuperfan2051,https://www.youtube.com/watch?v=DbA4rVLN60A&lc=UgwoSd2K5K1XLwcUIiB4AaABAg.A39QhCgCukuA3N8iqibnHt,2024-05-13T07:40:04Z,0,0,0,"a Madonna veio promover o Brasil e especial o Rio de Janeiro ,local onde ninguém  de fora quer colocar o pé ,promover turismo,ela levantou só em uma semana 3oo milhoès ,se o governo local e federal não repassam nada de volta em benefícios ,não é ela que é obrigada ,já que nenhum artista brasleiro abriu o bolso pra nenhuma tragédia até hoje ,pedir e chorar nas redes sociais eles fazem se fingindo de bonzinhos",YouTube,NEUTRAL,0,UC2IEgRZcIuemAPJqXa2nHvQ,DbA4rVLN60A,"a Madonna veio promover o Brasil e especial o Rio de Janeiro ,local onde ninguém  de fora quer colocar o pé ,promover turismo,ela levantou só em uma semana 3oo milhoès ,se o governo local e federal não repassam nada de volta em benefícios ,não é ela que é obrigada ,já que nenhum artista brasleiro abriu o bolso pra nenhuma tragédia até hoje ,pedir e chorar nas redes sociais eles fazem se fingindo de bonzinhos","a Madonna veio promover o Brasil e especial o Rio de Janeiro ,local onde ninguém  de fora quer colocar o pé ,promover turismo,ela levantou só em uma semana 3oo milhoès ,se o governo local e federal não repassam nada de volta em benefícios ,não é ela que é obrigada ,já que nenhum artista brasleiro abriu o bolso pra nenhuma tragédia até hoje ,pedir e chorar nas redes sociais eles fazem se fingindo de bonzinhos",UgwoSd2K5K1XLwcUIiB4AaABAg,@nederlandsuperfan2051,https://yt3.ggpht.com/ytc/AIdro_nY1znOF1qgFYPDHW30yDRyC2RFtwAzjG8iNLtQWRHkJw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@nederlandsuperfan2051,{'value': 'UChvpt8U6quj_YGLu5UW2ZqA'},True,none,0,2024-05-13T07:40:04Z,2024-05-13T07:40:34Z
