video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,parentId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
1prfGW3Jh8s,UgyXqM5C7kGwl4dkelt4AaABAg.A363Hbw0mQTA364zlpIVTn,@sergiopaulinopaulino3256,https://www.youtube.com/watch?v=1prfGW3Jh8s&lc=UgyXqM5C7kGwl4dkelt4AaABAg.A363Hbw0mQTA364zlpIVTn,2024-05-06T16:40:20Z,10,0,0,Deixo sim ; só  se eles deixarem as crianças  em paz e não  usarem dinheiro publico pra realizar essas abominações.,YouTube,NEUTRAL,0,UCRy4GsY-DHfm9jJ9xF9bQ4A,1prfGW3Jh8s,Deixo sim ; só  se eles deixarem as crianças  em paz e não  usarem dinheiro publico pra realizar essas abominações.,Deixo sim ; só  se eles deixarem as crianças  em paz e não  usarem dinheiro publico pra realizar essas abominações.,UgyXqM5C7kGwl4dkelt4AaABAg,@sergiopaulinopaulino3256,https://yt3.ggpht.com/ytc/AIdro_kuxyk7mk-SRo1bzzLp-M37BBVA8JCJ1qsJd3Z_eQU=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@sergiopaulinopaulino3256,{'value': 'UC0ntLnuUOCaWlnSA62tHshg'},True,none,10,2024-05-06T16:40:20Z,2024-05-06T16:40:20Z
