video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
7Tnpby7g-V8,Ugzzys6ZyVkbQVD6rAl4AaABAg,@daniellihackbarthsanches9565,https://www.youtube.com/watch?v=7Tnpby7g-V8&lc=Ugzzys6ZyVkbQVD6rAl4AaABAg,2024-05-06T18:13:09Z,0,0,0,Os mesmos artistas que esqueceram das crianças de Canoas pedem dinheiro para  o &quot;criança esperança&quot;... Deus tenha misericórdia de nós...,YouTube,NEUTRAL,0,UCJXIJV3O38YSCry76wfqS6g,7Tnpby7g-V8,Os mesmos artistas que esqueceram das crianças de Canoas pedem dinheiro para  o &quot;criança esperança&quot;... Deus tenha misericórdia de nós...,"Os mesmos artistas que esqueceram das crianças de Canoas pedem dinheiro para  o ""criança esperança""... Deus tenha misericórdia de nós...",@daniellihackbarthsanches9565,https://yt3.ggpht.com/ytc/AIdro_kUr_U0CSz4xbJoVGzwwsm75GaT8xaSIfn2UZ7B8k0=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@daniellihackbarthsanches9565,{'value': 'UCjQ4hc05wCPy8n2NIoCx2Uw'},True,none,0,2024-05-06T18:13:09Z,2024-05-06T18:13:09Z
