video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
dFZvxiT-jZU,Ugz-PEZqijlTbn8C1md4AaABAg,@rekdinhopoetico,https://www.youtube.com/watch?v=dFZvxiT-jZU&lc=Ugz-PEZqijlTbn8C1md4AaABAg,2024-05-06T13:25:36Z,0,0,0,"Vejo sempre as coisas de modo racional, não sou fã da Madonna, não ficaria na porta de hotel de ninguém, nem de Beethoven, se fosse possível...ela veio, foram gastos 60 milhões de reais, 10 milhões da prefeitura do RJ e 10 milhões do Estado...40 milhões foram pagos pelos patrocinadores. Sem dúvida, houve retorno, comércio, hotéis, vendas por todas as partes, viagens aéreas. Então, está ok. O Estado deve ter arrecado bastante em impostos e, assim, segue o baile...diferentemente daqueles sertanojos que cobram 1 milhão de reais, não movimenta nada, só o bolso deles e de secretários de cultura ladrões. Finalmente, sobre o show, vi um pouco dos &#39;melhores momentos&#39;, foi mais do mesmo:playback, muita dança, algumas encenações constrangedoras de sexo, nada chocante, nada também de um arte maravilhosa. Foi um evento de entretenimento, muita gente se divertiu, o comércio lucrou e a prefeitura arrecadou, então, o saldo foi positivo e ponto final...o resto é coisa de gente maluca : &#39;ela é do capeta&#39;, &#39;representa illuminati&#39;. Há também os fãs retardados: &#39;ela é uma deusa&#39;.",YouTube,NEUTRAL,0,UCVFbXI6Gu8U2f9Gjtxw4A-Q,dFZvxiT-jZU,"Vejo sempre as coisas de modo racional, não sou fã da Madonna, não ficaria na porta de hotel de ninguém, nem de Beethoven, se fosse possível...ela veio, foram gastos 60 milhões de reais, 10 milhões da prefeitura do RJ e 10 milhões do Estado...40 milhões foram pagos pelos patrocinadores. Sem dúvida, houve retorno, comércio, hotéis, vendas por todas as partes, viagens aéreas. Então, está ok. O Estado deve ter arrecado bastante em impostos e, assim, segue o baile...diferentemente daqueles sertanojos que cobram 1 milhão de reais, não movimenta nada, só o bolso deles e de secretários de cultura ladrões. Finalmente, sobre o show, vi um pouco dos &#39;melhores momentos&#39;, foi mais do mesmo:playback, muita dança, algumas encenações constrangedoras de sexo, nada chocante, nada também de um arte maravilhosa. Foi um evento de entretenimento, muita gente se divertiu, o comércio lucrou e a prefeitura arrecadou, então, o saldo foi positivo e ponto final...o resto é coisa de gente maluca : &#39;ela é do capeta&#39;, &#39;representa illuminati&#39;. Há também os fãs retardados: &#39;ela é uma deusa&#39;.","Vejo sempre as coisas de modo racional, não sou fã da Madonna, não ficaria na porta de hotel de ninguém, nem de Beethoven, se fosse possível...ela veio, foram gastos 60 milhões de reais, 10 milhões da prefeitura do RJ e 10 milhões do Estado...40 milhões foram pagos pelos patrocinadores. Sem dúvida, houve retorno, comércio, hotéis, vendas por todas as partes, viagens aéreas. Então, está ok. O Estado deve ter arrecado bastante em impostos e, assim, segue o baile...diferentemente daqueles sertanojos que cobram 1 milhão de reais, não movimenta nada, só o bolso deles e de secretários de cultura ladrões. Finalmente, sobre o show, vi um pouco dos 'melhores momentos', foi mais do mesmo:playback, muita dança, algumas encenações constrangedoras de sexo, nada chocante, nada também de um arte maravilhosa. Foi um evento de entretenimento, muita gente se divertiu, o comércio lucrou e a prefeitura arrecadou, então, o saldo foi positivo e ponto final...o resto é coisa de gente maluca : 'ela é do capeta', 'representa illuminati'. Há também os fãs retardados: 'ela é uma deusa'.",@rekdinhopoetico,https://yt3.ggpht.com/QRThoqJCgJTvJ3SiwgezxYEv-nysAzCOzgzBkwsXRyNsYqFzoaeAOsb0RXUYUx2FMdPQkAB9JkQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@rekdinhopoetico,{'value': 'UCPog8XtR3zBv5jdNoHMfUCQ'},True,none,0,2024-05-06T13:25:36Z,2024-05-06T13:25:36Z
