video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
2obsVEVX9MI,Ugw6WeCIf6nn-bvx4u54AaABAg,@marcelosoaresdecamargo2395,https://www.youtube.com/watch?v=2obsVEVX9MI&lc=Ugw6WeCIf6nn-bvx4u54AaABAg,2024-05-06T19:24:36Z,0,0,0,"Pilhado, like dado e todo meu apoio...uma vergonha tanto dinheiro para trazer uma satanista mal resolvida...Em tempo...a qualidade do vídeo não está boa e coloquei no máximo de qualidade (HD 1080);Abraço.",YouTube,NEUTRAL,0,UCTeuEMYybdsJXTR7dOiGLYg,2obsVEVX9MI,"Pilhado, like dado e todo meu apoio...uma vergonha tanto dinheiro para trazer uma satanista mal resolvida...Em tempo...a qualidade do vídeo não está boa e coloquei no máximo de qualidade (HD 1080);Abraço.","Pilhado, like dado e todo meu apoio...uma vergonha tanto dinheiro para trazer uma satanista mal resolvida...Em tempo...a qualidade do vídeo não está boa e coloquei no máximo de qualidade (HD 1080);Abraço.",@marcelosoaresdecamargo2395,https://yt3.ggpht.com/ytc/AIdro_mZV-SB8YkHpzJcsyOuTV2_2NfDZbDwteypsszndVJ4Pbo=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@marcelosoaresdecamargo2395,{'value': 'UClmHv7UW43g8q-EOT5WbPZg'},True,none,0,2024-05-06T19:24:36Z,2024-05-06T19:24:36Z
