video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,parentId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
BRx0fdG3BJE,UgxOKryWW2RFzDZHQet4AaABAg.A325cyzLk8SA32jGUi4CVk,@maisrock,https://www.youtube.com/watch?v=BRx0fdG3BJE&lc=UgxOKryWW2RFzDZHQet4AaABAg.A325cyzLk8SA32jGUi4CVk,2024-05-05T09:24:03Z,0,0,0,Vai sair o vídeo completo com a parte que faltou sairá hoje...<br>Mas obrigado pelo aviso meu amigo,YouTube,NEUTRAL,0,UCnHxaFHUhXYorImWG_svyAA,BRx0fdG3BJE,Vai sair o vídeo completo com a parte que faltou sairá hoje...<br>Mas obrigado pelo aviso meu amigo,"Vai sair o vídeo completo com a parte que faltou sairá hoje...
Mas obrigado pelo aviso meu amigo",UgxOKryWW2RFzDZHQet4AaABAg,@maisrock,https://yt3.ggpht.com/8NrTtpyrNf4KbxFqIHLpEc58UnzN0ymjGMNIPUgjBc8Qgpt9xCMKahmM09eLJ882IuhHWL_JPg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@maisrock,{'value': 'UCnHxaFHUhXYorImWG_svyAA'},True,none,0,2024-05-05T09:24:03Z,2024-05-05T09:47:23Z
