video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,parentId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
-uLFhoF0m9k,Ugydui3pxk7GhLFDmY14AaABAg.A2xFF5_CvVGA36DrSu-UKM,@angryblackman857,https://www.youtube.com/watch?v=-uLFhoF0m9k&lc=Ugydui3pxk7GhLFDmY14AaABAg.A2xFF5_CvVGA36DrSu-UKM,2024-05-06T17:57:51Z,0,0,0,Brazilians are mostly Christians i guess ; there&#39;s lot of church there so the government don&#39;t atttack Christians i guess.,YouTube,NEUTRAL,0,UCcVju0OOdHDv7d-sV9Dygsw,-uLFhoF0m9k,Brazilians are mostly Christians i guess ; there&#39;s lot of church there so the government don&#39;t atttack Christians i guess.,Brazilians are mostly Christians i guess ; there's lot of church there so the government don't atttack Christians i guess.,Ugydui3pxk7GhLFDmY14AaABAg,@angryblackman857,https://yt3.ggpht.com/ytc/AIdro_mRGJh0zZZ2JM6CXHiVb4gpaEDV_cYZbSH7-2FPLkaCKTk=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@angryblackman857,{'value': 'UCae2iBgk5soXU3jCw4NH_SQ'},True,none,0,2024-05-06T17:57:51Z,2024-05-06T17:57:51Z
