video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
aG2aLnLYIF4,UgxVjm1zl0wN1QWPBc14AaABAg,@antoniamelo3917,https://www.youtube.com/watch?v=aG2aLnLYIF4&lc=UgxVjm1zl0wN1QWPBc14AaABAg,2024-05-04T04:34:04Z,0,0,0,"E no fim somos nós é que pagamos esse cachê, através de nossos impostos que somos obrigados a pagar , por mim não iria ninguém, mas tem trouxa pra tudo.",YouTube,NEUTRAL,0,UCMNurW2brJo41PgUgI7Wwtg,aG2aLnLYIF4,"E no fim somos nós é que pagamos esse cachê, através de nossos impostos que somos obrigados a pagar , por mim não iria ninguém, mas tem trouxa pra tudo.","E no fim somos nós é que pagamos esse cachê, através de nossos impostos que somos obrigados a pagar , por mim não iria ninguém, mas tem trouxa pra tudo.",@antoniamelo3917,https://yt3.ggpht.com/ytc/AIdro_kpZNnlb97nS_S9_5NisTe9FGU2IPW-BakvV0gRbTc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@antoniamelo3917,{'value': 'UC_DgKGf4N0TdiSmTTQYGvMA'},True,none,0,2024-05-04T04:34:04Z,2024-05-04T04:34:04Z
