video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
-nezkIL1H8Y,UgzYPcAg0ELoGiezetd4AaABAg,@anamariamarques3236,https://www.youtube.com/watch?v=-nezkIL1H8Y&lc=UgzYPcAg0ELoGiezetd4AaABAg,2024-05-07T08:56:29Z,0,0,0,"O mundo é da pá virada messssmo. O nome dessa mulher é: Madonna Louise Veronica Ciccone, mesmo nome também da mãe dela, só que a mãe não tem Veronica no meio. Aqui na Itália nunca vi uma pessoa com nome de batismo &quot;Madonna&quot;, elas duas devem ser as únicas, nasceram nos Estados Unidos porque emigram, mas sempre italianas são de pura origem! Para todos os efeitos, nome não nome de batismo, o comportamento dela deixa a desejar, ela faz toda sorte de patifaria por grana, sempre foi assim. Está nas pessoas não aderirem ao que ela propõe, tem muitos artistas melhores que ela, basta ver Barbara Streisand, nem se compara. Madonna não &quot;amarra a chuteira&quot; dessa outra!!! Madonna está mais para business do que para arte, essa é a verdade!!! A música dela é de &quot;duas notas só&quot;, repetitiva, sempre a mesma ladainha e... dito por quem entende, por quem tem voz em capítulo. As coisas dela tão mais para adolescentes que foram dos anos 80 e LGBT mesmo. Quem ama música e conhece de verdade um compositor, não escuta Madonna.",YouTube,NEUTRAL,0,UCQ1AlLIk29K5tNXaONRipIA,-nezkIL1H8Y,"O mundo é da pá virada messssmo. O nome dessa mulher é: Madonna Louise Veronica Ciccone, mesmo nome também da mãe dela, só que a mãe não tem Veronica no meio. Aqui na Itália nunca vi uma pessoa com nome de batismo &quot;Madonna&quot;, elas duas devem ser as únicas, nasceram nos Estados Unidos porque emigram, mas sempre italianas são de pura origem! Para todos os efeitos, nome não nome de batismo, o comportamento dela deixa a desejar, ela faz toda sorte de patifaria por grana, sempre foi assim. Está nas pessoas não aderirem ao que ela propõe, tem muitos artistas melhores que ela, basta ver Barbara Streisand, nem se compara. Madonna não &quot;amarra a chuteira&quot; dessa outra!!! Madonna está mais para business do que para arte, essa é a verdade!!! A música dela é de &quot;duas notas só&quot;, repetitiva, sempre a mesma ladainha e... dito por quem entende, por quem tem voz em capítulo. As coisas dela tão mais para adolescentes que foram dos anos 80 e LGBT mesmo. Quem ama música e conhece de verdade um compositor, não escuta Madonna.","O mundo é da pá virada messssmo. O nome dessa mulher é: Madonna Louise Veronica Ciccone, mesmo nome também da mãe dela, só que a mãe não tem Veronica no meio. Aqui na Itália nunca vi uma pessoa com nome de batismo ""Madonna"", elas duas devem ser as únicas, nasceram nos Estados Unidos porque emigram, mas sempre italianas são de pura origem! Para todos os efeitos, nome não nome de batismo, o comportamento dela deixa a desejar, ela faz toda sorte de patifaria por grana, sempre foi assim. Está nas pessoas não aderirem ao que ela propõe, tem muitos artistas melhores que ela, basta ver Barbara Streisand, nem se compara. Madonna não ""amarra a chuteira"" dessa outra!!! Madonna está mais para business do que para arte, essa é a verdade!!! A música dela é de ""duas notas só"", repetitiva, sempre a mesma ladainha e... dito por quem entende, por quem tem voz em capítulo. As coisas dela tão mais para adolescentes que foram dos anos 80 e LGBT mesmo. Quem ama música e conhece de verdade um compositor, não escuta Madonna.",@anamariamarques3236,https://yt3.ggpht.com/ytc/AIdro_k1-cBwwAhFUWH85gu4K1UR0r-R5BhOIqWZwQXPTKAKulf7=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@anamariamarques3236,{'value': 'UCNcjzsURcHhvWkFZ7kWOz7g'},True,none,0,2024-05-07T08:56:29Z,2024-05-07T09:00:21Z
