video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
884MENIz6Eg,Ugw158YyfFetRLPr9gB4AaABAg,@rosimarygarcia6890,https://www.youtube.com/watch?v=884MENIz6Eg&lc=Ugw158YyfFetRLPr9gB4AaABAg,2024-05-05T12:48:30Z,9,0,0,O GOVRNO DO RIO DE JANEIRO PAGOU 20 MILHOES DE REAIS:; ENQUANTO A CIDADE ESTA VIVENDO UMA CRISE;VIOLENCIA;SAUDE PUBLICA;ETC.,YouTube,NEUTRAL,0,UC1mX9vuLOYf8fhaXS_KcDRg,884MENIz6Eg,O GOVRNO DO RIO DE JANEIRO PAGOU 20 MILHOES DE REAIS:; ENQUANTO A CIDADE ESTA VIVENDO UMA CRISE;VIOLENCIA;SAUDE PUBLICA;ETC.,O GOVRNO DO RIO DE JANEIRO PAGOU 20 MILHOES DE REAIS:; ENQUANTO A CIDADE ESTA VIVENDO UMA CRISE;VIOLENCIA;SAUDE PUBLICA;ETC.,@rosimarygarcia6890,https://yt3.ggpht.com/ytc/AIdro_ngvJXHyh2zxyru7iEynM9L-EZ0tlzm9qaobq0nuq3zqw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@rosimarygarcia6890,{'value': 'UCMfNlpfJltLHWHmIi5_RE4g'},True,none,9,2024-05-05T12:48:30Z,2024-05-05T12:48:30Z
