video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,parentId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
5BMzygH2zvo,Ugxhb0UHZC_0l5LS-lB4AaABAg.A1zkapa3aORA2U-Gye44sK,@asleyluz6592,https://www.youtube.com/watch?v=5BMzygH2zvo&lc=Ugxhb0UHZC_0l5LS-lB4AaABAg.A1zkapa3aORA2U-Gye44sK,2024-04-21T03:00:46Z,1,0,0,"​@@Marilyn205Se fosse uma múmia, não seria paga pra vir.",YouTube,NEUTRAL,0,UCzjtGnD7qqeaHW3nvDVrjQA,5BMzygH2zvo,"​@@Marilyn205Se fosse uma múmia, não seria paga pra vir.","​@@Marilyn205Se fosse uma múmia, não seria paga pra vir.",Ugxhb0UHZC_0l5LS-lB4AaABAg,@asleyluz6592,https://yt3.ggpht.com/pjP8-TUF9Gr86zDwEC0nK4Nuj9akt87GCqaueb7EhI-_hy5dgxQEsChDJX4Mk8jbDETzzTUs=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@asleyluz6592,{'value': 'UCv4tzlGkqm_GIrXDYW_MHZA'},True,none,1,2024-04-21T03:00:46Z,2024-04-21T03:00:46Z
