video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
3Lq_zMoT1LU,UgxphbN__uHmdzx_qWN4AaABAg,@joaovitorrossi6149,https://www.youtube.com/watch?v=3Lq_zMoT1LU&lc=UgxphbN__uHmdzx_qWN4AaABAg,2024-05-03T15:24:18Z,2,0,0,"&quot;Se você acha que algo custa caro, espere só o Estado te oferecer essa mesma coisa dizendo que é de graça&quot;",YouTube,NEUTRAL,0,UCOOCeqi5txwviDZ4M5W9QSg,3Lq_zMoT1LU,"&quot;Se você acha que algo custa caro, espere só o Estado te oferecer essa mesma coisa dizendo que é de graça&quot;","""Se você acha que algo custa caro, espere só o Estado te oferecer essa mesma coisa dizendo que é de graça""",@joaovitorrossi6149,https://yt3.ggpht.com/5ew3om_12JB5UDB5mO7HSBPQE1VwvdG9z6r0cNWjKt4pM-O6yo61Os2qaWtYsumgHFsbLMfvkQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@joaovitorrossi6149,{'value': 'UCw79BAUM-yayXIbKiNlUdxA'},True,none,2,2024-05-03T15:24:18Z,2024-05-03T15:24:18Z
