video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
2buiVh8T9eY,Ugz9dwqDgtYaX_EgWlN4AaABAg,@ANDERSONQUINTILIANO,https://www.youtube.com/watch?v=2buiVh8T9eY&lc=Ugz9dwqDgtYaX_EgWlN4AaABAg,2024-05-13T18:36:56Z,0,0,0,&quot;Si si gratuito &quot;vaya por Dios,YouTube,NEUTRAL,0,UCnsvJeZO4RigQ898WdDNoBw,2buiVh8T9eY,&quot;Si si gratuito &quot;vaya por Dios,"""Si si gratuito ""vaya por Dios",@ANDERSONQUINTILIANO,https://yt3.ggpht.com/ytc/AIdro_nf2GZdKcRYlD-QOeMgkSvro7moGtYUhmtmfzBG2l_2uwA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ANDERSONQUINTILIANO,{'value': 'UCluwb-zUxS8w9msBKTiyNfQ'},True,none,0,2024-05-13T18:36:56Z,2024-05-13T18:36:56Z
