video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,parentId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
5BMzygH2zvo,UgzUspLQMX-S-E1u7od4AaABAg.A1zqJGioptnA2TfKmlt1OH,@fabianofaria9700,https://www.youtube.com/watch?v=5BMzygH2zvo&lc=UgzUspLQMX-S-E1u7od4AaABAg.A1zqJGioptnA2TfKmlt1OH,2024-04-20T23:57:47Z,11,0,0,"@@yurirodrigues474  Todos os 300.000 turistas &quot;gastarão&quot; R$500?  E nesses &quot;quinhentões&quot; quanto de imposto seria recolhido? Todos imitem Nota fiscal? Interessante seu comentário.... O problema é dinheiro público em coisas desnecessárias. Tanta gente nos hospitais seriam favorecidos com esse dinheiro. A gestão pública tem que se preocupar com saúde, segurança e educação...",YouTube,NEUTRAL,0,UCzjtGnD7qqeaHW3nvDVrjQA,5BMzygH2zvo,"@@yurirodrigues474  Todos os 300.000 turistas &quot;gastarão&quot; R$500?  E nesses &quot;quinhentões&quot; quanto de imposto seria recolhido? Todos imitem Nota fiscal? Interessante seu comentário.... O problema é dinheiro público em coisas desnecessárias. Tanta gente nos hospitais seriam favorecidos com esse dinheiro. A gestão pública tem que se preocupar com saúde, segurança e educação...","@@yurirodrigues474  Todos os 300.000 turistas ""gastarão"" R$500?  E nesses ""quinhentões"" quanto de imposto seria recolhido? Todos imitem Nota fiscal? Interessante seu comentário.... O problema é dinheiro público em coisas desnecessárias. Tanta gente nos hospitais seriam favorecidos com esse dinheiro. A gestão pública tem que se preocupar com saúde, segurança e educação...",UgzUspLQMX-S-E1u7od4AaABAg,@fabianofaria9700,https://yt3.ggpht.com/ytc/AIdro_lOhJopup9LYvLPF7JdEMt6qOKrq0e1gzSuyr2AwzeNxg4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@fabianofaria9700,{'value': 'UCFPubeQf7yerzLWCgWE60hQ'},True,none,11,2024-04-20T23:57:47Z,2024-06-12T22:44:33Z
