video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
-9Ns1CUzFV0,UgxVLDbThynImNjpMs54AaABAg,@JC-ou5pr,https://www.youtube.com/watch?v=-9Ns1CUzFV0&lc=UgxVLDbThynImNjpMs54AaABAg,2024-05-06T17:13:17Z,1,0,0,"&quot;Madonna gives free concert&quot;. NO. &quot;Madonna gives a concert as a thank you to her fans&quot;. NO. MADONNA WAS PAID MILLIONS OF DOLLARS BY A BRAZILIAN BANK TO PLAY AT THE BEACH. Don&#39;t make this piece of news sound like she was doing something out of the kindness of her heart. She&#39;s a professional, got paid and did NOTHING as a mere &quot;thank you&quot; to fans.",YouTube,NEUTRAL,0,UCknLrEdhRCp1aegoMqRaCZg,-9Ns1CUzFV0,"&quot;Madonna gives free concert&quot;. NO. &quot;Madonna gives a concert as a thank you to her fans&quot;. NO. MADONNA WAS PAID MILLIONS OF DOLLARS BY A BRAZILIAN BANK TO PLAY AT THE BEACH. Don&#39;t make this piece of news sound like she was doing something out of the kindness of her heart. She&#39;s a professional, got paid and did NOTHING as a mere &quot;thank you&quot; to fans.","""Madonna gives free concert"". NO. ""Madonna gives a concert as a thank you to her fans"". NO. MADONNA WAS PAID MILLIONS OF DOLLARS BY A BRAZILIAN BANK TO PLAY AT THE BEACH. Don't make this piece of news sound like she was doing something out of the kindness of her heart. She's a professional, got paid and did NOTHING as a mere ""thank you"" to fans.",@JC-ou5pr,https://yt3.ggpht.com/ytc/AIdro_mrnLfO9iCiaSjRUm1ih9uHx_JikTIMCFiszv_OXXWUVqA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@JC-ou5pr,{'value': 'UCwiex2lMMeOq0cENuF1oXJQ'},True,none,1,2024-05-06T17:13:17Z,2024-05-06T17:13:17Z
