video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
3Lq_zMoT1LU,UgyI7m07O-m--Nvzd6B4AaABAg,@flemosmagalhaes,https://www.youtube.com/watch?v=3Lq_zMoT1LU&lc=UgyI7m07O-m--Nvzd6B4AaABAg,2024-05-03T18:33:45Z,0,0,0,"Os ignorantes vivem do hoje e do &quot;entreterimento&quot; &quot;gratis&quot;. O povo continua fudido e vai continuar mais fudido ainda, pois, oque importa é o vosso umbigo, a minha ignorancia e foda-se o próximo. <a href=""http://www.youtube.com/results?search_query=%23patriaamada"">#PatriaAmada</a>",YouTube,NEUTRAL,0,UCOOCeqi5txwviDZ4M5W9QSg,3Lq_zMoT1LU,"Os ignorantes vivem do hoje e do &quot;entreterimento&quot; &quot;gratis&quot;. O povo continua fudido e vai continuar mais fudido ainda, pois, oque importa é o vosso umbigo, a minha ignorancia e foda-se o próximo. <a href=""http://www.youtube.com/results?search_query=%23patriaamada"">#PatriaAmada</a>","Os ignorantes vivem do hoje e do ""entreterimento"" ""gratis"". O povo continua fudido e vai continuar mais fudido ainda, pois, oque importa é o vosso umbigo, a minha ignorancia e foda-se o próximo. #PatriaAmada",@flemosmagalhaes,https://yt3.ggpht.com/4kGILiA3sW6VvU6tU8e3ID5ZuS3Mjw4-6klGhOBLTJ2Ge3wNVxZzK5ylOkXlDtZbJC83wxoYNkE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@flemosmagalhaes,{'value': 'UC1Pl65YCIU4lVKC8_wZQaOg'},True,none,0,2024-05-03T18:33:45Z,2024-05-03T18:34:22Z
