video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
aG2aLnLYIF4,UgxvLeQ7RtRxhZ-4upZ4AaABAg,@marlymarinho9141,https://www.youtube.com/watch?v=aG2aLnLYIF4&lc=UgxvLeQ7RtRxhZ-4upZ4AaABAg,2024-05-03T23:54:41Z,0,0,0,Virou &quot; Favelada&quot;&quot;. Kkkkkkk,YouTube,NEUTRAL,0,UCMNurW2brJo41PgUgI7Wwtg,aG2aLnLYIF4,Virou &quot; Favelada&quot;&quot;. Kkkkkkk,"Virou "" Favelada"""". Kkkkkkk",@marlymarinho9141,https://yt3.ggpht.com/ytc/AIdro_lKnwq0WeUtfe4BYHSqhdvAxYUtMf1JfU4SXsK9FbI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@marlymarinho9141,{'value': 'UCoyo9XwO28Kmq3X_tZsWWlQ'},True,none,0,2024-05-03T23:54:41Z,2024-05-03T23:54:41Z
