video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,parentId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
Arff649qZ8w,UgxYUmKmhuadzXPFE7l4AaABAg.A32G0atgju9A36b63Nf-Nq,@josianesouza4835,https://www.youtube.com/watch?v=Arff649qZ8w&lc=UgxYUmKmhuadzXPFE7l4AaABAg.A32G0atgju9A36b63Nf-Nq,2024-05-06T21:29:41Z,1,0,0,Gerou renda e empregos. Só ignorantes que nem uma oração fazem dizem isso.,YouTube,NEUTRAL,0,UCuKf8XX6PHQUwQM6RbqpdtA,Arff649qZ8w,Gerou renda e empregos. Só ignorantes que nem uma oração fazem dizem isso.,Gerou renda e empregos. Só ignorantes que nem uma oração fazem dizem isso.,UgxYUmKmhuadzXPFE7l4AaABAg,@josianesouza4835,https://yt3.ggpht.com/ytc/AIdro_nuO1ANu98FOAIlPLukt0aYi63kDuUknfgOOthh-8c=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@josianesouza4835,{'value': 'UC4i9j1qAzkkiPfaAUGJNVvg'},True,none,1,2024-05-06T21:29:41Z,2024-05-06T21:29:41Z
