video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,parentId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
3VGNvcQbV9k,Ugzk5D32D-efWwpiVFt4AaABAg.A34kUEPqLfMA357b_U_juH,@grantmegan91,https://www.youtube.com/watch?v=3VGNvcQbV9k&lc=Ugzk5D32D-efWwpiVFt4AaABAg.A34kUEPqLfMA357b_U_juH,2024-05-06T07:44:00Z,3,0,0,That&#39;s such a good idea for mothers day! She&#39;s gonna love it,YouTube,NEUTRAL,0,UCgF7YFF8z-J4nygkVhavWrQ,3VGNvcQbV9k,That&#39;s such a good idea for mothers day! She&#39;s gonna love it,That's such a good idea for mothers day! She's gonna love it,Ugzk5D32D-efWwpiVFt4AaABAg,@grantmegan91,https://yt3.ggpht.com/ytc/AIdro_mHnyNzl-GXDEBRoVpmaOIuvr3Y3tYNGEOcF7BAjXPEXCyY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@grantmegan91,{'value': 'UCSgHqbglLBTtSOJP6N9K4VA'},True,none,3,2024-05-06T07:44:00Z,2024-05-06T07:44:00Z
