video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
-9Ns1CUzFV0,Ugzz0rntmZ5izBeh3nx4AaABAg,@algismelanas4576,https://www.youtube.com/watch?v=-9Ns1CUzFV0&lc=Ugzz0rntmZ5izBeh3nx4AaABAg,2024-05-07T02:09:09Z,0,0,0,It wasn&#39;t free. She got paid a lot of money by a Brazilian bank and Rio&#39;s city hall. The show was horrible. As always she uses sex scenes as a blasphemy and etc.. All her career has been based on controversy. She&#39;s not a good singer... she&#39;s not a good human. She&#39;s greedy and unkind.,YouTube,NEUTRAL,0,UCknLrEdhRCp1aegoMqRaCZg,-9Ns1CUzFV0,It wasn&#39;t free. She got paid a lot of money by a Brazilian bank and Rio&#39;s city hall. The show was horrible. As always she uses sex scenes as a blasphemy and etc.. All her career has been based on controversy. She&#39;s not a good singer... she&#39;s not a good human. She&#39;s greedy and unkind.,It wasn't free. She got paid a lot of money by a Brazilian bank and Rio's city hall. The show was horrible. As always she uses sex scenes as a blasphemy and etc.. All her career has been based on controversy. She's not a good singer... she's not a good human. She's greedy and unkind.,@algismelanas4576,https://yt3.ggpht.com/TmQ27-pJwNto7r82ea-dTMlGJTAqZHqN74Z8RIENllVwrY1jJd87ev3HeCLGoVMIiYNA5Kgiyw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@algismelanas4576,{'value': 'UC46tjKSioMzNoUSYeZ05Elw'},True,none,0,2024-05-07T02:09:09Z,2024-05-07T02:09:09Z
