video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
7Tnpby7g-V8,Ugzmz1UptwdfZ0z1jmZ4AaABAg,@aparecidaduarte4780,https://www.youtube.com/watch?v=7Tnpby7g-V8&lc=Ugzmz1UptwdfZ0z1jmZ4AaABAg,2024-05-19T20:32:00Z,0,0,0,"Sou evangelica e Repúdio essa aberração que colocaram nome de show, pode ser de horror. Destruindo os  princípios cristãos. <br><br>Como a pessoa aí falou de Maria madalena, mas Jesus disse: vá e não peques mais. Como tbm ela honrou Jesus, não escárnio em nenhum momento  a fé cristã. Falta de temor, de Deus. <br><br>De Deus não se zomba!",YouTube,NEUTRAL,0,UCJXIJV3O38YSCry76wfqS6g,7Tnpby7g-V8,"Sou evangelica e Repúdio essa aberração que colocaram nome de show, pode ser de horror. Destruindo os  princípios cristãos. <br><br>Como a pessoa aí falou de Maria madalena, mas Jesus disse: vá e não peques mais. Como tbm ela honrou Jesus, não escárnio em nenhum momento  a fé cristã. Falta de temor, de Deus. <br><br>De Deus não se zomba!","Sou evangelica e Repúdio essa aberração que colocaram nome de show, pode ser de horror. Destruindo os  princípios cristãos. 

Como a pessoa aí falou de Maria madalena, mas Jesus disse: vá e não peques mais. Como tbm ela honrou Jesus, não escárnio em nenhum momento  a fé cristã. Falta de temor, de Deus. 

De Deus não se zomba!",@aparecidaduarte4780,https://yt3.ggpht.com/ytc/AIdro_lozlaBU2xXzlDZHQu_dG0rQhlamg5Q7VGcLFguHGBRg74F=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@aparecidaduarte4780,{'value': 'UCVzGNCA6vkgoQUUuNp-UmVQ'},True,none,0,2024-05-19T20:32:00Z,2024-05-19T20:32:00Z
