video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
cgNjWGtbs6Q,Ugx0i3pN1WRly-kQ6QV4AaABAg,@raymaraalvesfilhadorei9670,https://www.youtube.com/watch?v=cgNjWGtbs6Q&lc=Ugx0i3pN1WRly-kQ6QV4AaABAg,2024-05-12T04:34:04Z,0,0,0,MEU Deus 😭😭😭😭😭😭😭,YouTube,NEUTRAL,0,UC5Bw0GoCfHk9tA_30ltCw9Q,cgNjWGtbs6Q,MEU Deus 😭😭😭😭😭😭😭,MEU Deus 😭😭😭😭😭😭😭,@raymaraalvesfilhadorei9670,https://yt3.ggpht.com/ytc/AIdro_kH3tCYSABybVklngpJK1SQl9-cXHJ3dQ6sKZImRtObcsQl=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@raymaraalvesfilhadorei9670,{'value': 'UC8km37Ukcp7Al5A_viBiM2g'},True,none,0,2024-05-12T04:34:04Z,2024-05-12T04:34:04Z
