video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
ckB8uMpHLFg,Ugz10M8mym2bSTMspiB4AaABAg,@PRNOBTCH,https://www.youtube.com/watch?v=ckB8uMpHLFg&lc=Ugz10M8mym2bSTMspiB4AaABAg,2024-05-25T11:45:19Z,0,0,0,Adorable and ppl she is over 60 hot damn ❤,YouTube,NEUTRAL,0,UCxwfjP4CpFrEYQtAfWLRQUQ,ckB8uMpHLFg,Adorable and ppl she is over 60 hot damn ❤,Adorable and ppl she is over 60 hot damn ❤,@PRNOBTCH,https://yt3.ggpht.com/AuxCqfWE8YBFwIVlDQ1HsVp_Cz9ebH7YrEivNfkG3Il26OOPtYFPJrNfXtL0QrsPbwJ5StyI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@PRNOBTCH,{'value': 'UCKIle3PfGXHpg9rVdTBxZLw'},True,none,0,2024-05-25T11:45:19Z,2024-05-25T11:45:19Z
