video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,parentId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
-9Ns1CUzFV0,UgwUbgDg-1RzweQYzdR4AaABAg.A34ltDzMZCZA353zY4-qBY,@gpeddino,https://www.youtube.com/watch?v=-9Ns1CUzFV0&lc=UgwUbgDg-1RzweQYzdR4AaABAg.A34ltDzMZCZA353zY4-qBY,2024-05-06T07:12:19Z,0,0,0,"She&#39;s 65 and her mobility is not the same, let&#39;s cut her some slack. This gig is no Confessions but it&#39;s still enjoyable.",YouTube,NEUTRAL,0,UCknLrEdhRCp1aegoMqRaCZg,-9Ns1CUzFV0,"She&#39;s 65 and her mobility is not the same, let&#39;s cut her some slack. This gig is no Confessions but it&#39;s still enjoyable.","She's 65 and her mobility is not the same, let's cut her some slack. This gig is no Confessions but it's still enjoyable.",UgwUbgDg-1RzweQYzdR4AaABAg,@gpeddino,https://yt3.ggpht.com/ytc/AIdro_kATPe8bC3lF_tqTqQ4Q8O2Ugz3pFp7QBCSDAFI2ztsXg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@gpeddino,{'value': 'UChAddDNOX0vc2a8w5BlrsPA'},True,none,0,2024-05-06T07:12:19Z,2024-05-06T07:12:19Z
