video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
AKUBgYbFQvA,Ugywca8Ll-A2YO5nKPZ4AaABAg,@dairtonquintiliano6157,https://www.youtube.com/watch?v=AKUBgYbFQvA&lc=Ugywca8Ll-A2YO5nKPZ4AaABAg,2024-05-03T01:48:38Z,0,0,0,"Grande SHIT.. XOU RIDÍCULO.. RIO VIVENDO UM CAOS. E PREFEITURA ENFIANDO MILHÕES DO CONTRIBUINTE NOS BOLSOS DESSA DESPUDORADA QUE LEVA MULTIDÕES DE JOVENS PRO ABISMO.. GAÚCHO EM BAIXO D&#39;ÁGUA, PESSOAS MORRENDO PRECISANDO DO BÁSICO E MILHÕES NOS BOLSOS DESSA DESSA MULHER.. ISSO É BRASIL..",YouTube,NEUTRAL,0,UC376n347Ob5Lwzq2WGzF1AA,AKUBgYbFQvA,"Grande SHIT.. XOU RIDÍCULO.. RIO VIVENDO UM CAOS. E PREFEITURA ENFIANDO MILHÕES DO CONTRIBUINTE NOS BOLSOS DESSA DESPUDORADA QUE LEVA MULTIDÕES DE JOVENS PRO ABISMO.. GAÚCHO EM BAIXO D&#39;ÁGUA, PESSOAS MORRENDO PRECISANDO DO BÁSICO E MILHÕES NOS BOLSOS DESSA DESSA MULHER.. ISSO É BRASIL..","Grande SHIT.. XOU RIDÍCULO.. RIO VIVENDO UM CAOS. E PREFEITURA ENFIANDO MILHÕES DO CONTRIBUINTE NOS BOLSOS DESSA DESPUDORADA QUE LEVA MULTIDÕES DE JOVENS PRO ABISMO.. GAÚCHO EM BAIXO D'ÁGUA, PESSOAS MORRENDO PRECISANDO DO BÁSICO E MILHÕES NOS BOLSOS DESSA DESSA MULHER.. ISSO É BRASIL..",@dairtonquintiliano6157,https://yt3.ggpht.com/ytc/AIdro_n0yQSskhaDJoA3BrJZnpPgUcwNYNiR45-YzfdkH6dIcCE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@dairtonquintiliano6157,{'value': 'UCvFyrkNwNf9HCYdgZwPBKwA'},True,none,0,2024-05-03T01:48:38Z,2024-05-03T01:48:38Z
