video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
byNcjS6yOOw,Ugz_2H2zeI-LPrUBh_x4AaABAg,@carylenemontorse3395,https://www.youtube.com/watch?v=byNcjS6yOOw&lc=Ugz_2H2zeI-LPrUBh_x4AaABAg,2024-05-12T00:22:41Z,0,0,0,"Deixa vim açoite homem!!!🧐 Poxa, nem diante da blasfêmia contra Deus vcs não clamam por justiça?! Por vingança divina!? Por castigo Divino!? Ora quem somos nós na fila do pão?! Assim vcs se passam de &quot;misericórdiosos &quot; ao pedirem para Deus ter misericórdia dessa nação mas se esquecem que JESUS PEGOU O CHICOTE E AMEAÇOU OS FARISEUS  PQ ESTAVAM FAZENDO COMÉRCIO NO TEMPLO DE DEUS!!!! ELE NÃO FALOU: &quot; IRMÃOS VAMOS ORAR E PEDIR MISERICÓRDIA A PAI POR ESSE LADRÕES&quot; NÃO!!!! ELE SE IROU!!! ELE FICOU IRADO!!! PEGOU O CHICOTE E QUEBROU TUDO QUE TAVA NA RETA!!!! PRA ASSUSTAR!!! PRA SE FAZ OS FARISEUS ACORDAR!!! QUASE ACERTA O LOMBO DELES MAS VCS PODEM TER CERTEZA QUE VONTADE NÃO FALTOU!!!! AGORA VCS ESTÃO É IMPEDINDO A JUSTIÇA DIVINA!!! SENDO HIPÓCRITAS POIS NA VERDADE, DENTRO DE SEU INTERIOR VCS PEDEM POR JUSTIÇA!!!! POR VINGANÇA DE DEUS PQ SABEM QUE NA BÍBLIA DIZ QUE PERTENCE A DEUS!!!! ENTÃO VAMOS MEUS IRMÃOS PEDIR AO PAI EM NOME DE JESUS POR JUSTIÇA!!! SÓ ELE SABE A DOSE CERTA!!! O SUSTO QUE PRECISAM LEVAR PRA ACORDAR!!! &quot;A MAS ESTA ESCRITO QUE DEVEMOS REZAR PELOS QUE NÔS PERCEGUEM!!!&quot; ELES ESTÃO NOS PERCEBENDO?! ESTÃO VINDO CAÇAR CRISTÃO COM MACHADOS?! NÃO!!! SABEM PQ!? PQ ELES NÃO ESTÃO NEM PARA NENHUM DE NÓS!!! NEM AI!!!! ELES QUEREM QUE A GENTE VA PARA O INFERNO MAS NOS NÃO VAMOS POIS SOMOS SAPADOS!!! SANTOS E ESTAMOS EM SANTIFICAÇÃO!!! MAS ELES VÃO!!! NEM SE IMPORTAM!!! NO CARNAVAL E ELES ESTAVAM CANTANDO EM ALTO SOM A RESPOSTA DE UMA PERGUNTA QUE ERA SE ELES PERDERIAM JESUS, OU O INFERNO, ESCRITO NO CARTAZ, E FOI PERGUNTANDO NO ALTO FALANTE, E ELES RESPONDERAM, &quot;INFERNO!!!! INFERNO!!!!&quot; É PRA ESSE TIPO DE PESSOA QUE VCS VÃO REZAR E GASTAR SUA ENERGIA VITAL SENDO QUE ELES CLARAMENTE ESTÃO DIZENDO QUE QUER O INFERNO!!!! SERÁ COMO UM GRITO NO ESCURO. POIS AO REZAREM POR ELES ISSO SUBIRÁ AOS CÉUS E DEUS VAI OLHAR PARA BAIXOU E VER PRA QUEM SEUS FILHOS IGNORANTES ENTÃO PEDINDO MISERICÓRDIA E VAI DIZER&quot; NÃO TEM O QUE SER FEITO DE TÃO IMUNDO QUE ESTÁ AQUELE AMONTOADO DE PESSOAS!!! EU ENVIAR O ESPÍRITO SANTO PRA AQUELA SUJEIRA!? VCS PEDIRAM PARA SABER QUEM É O ESPÍRITO SANTO DE VERDADE!? SE PEDISSEM FICARIAM ESTASIADOS DE ALEGRIA MAS NÃO SABEM PQ NÃO PEDIRAM!!! PEDI E RECEBEREI EU PEDI E RECEBI MAS VCS ESTÃO TÃO CEGOS QUE ESTÃO PREFERIDO FICAR NESSA CEGUEIRA E IGNORÂNCIA ENQUANTO IDOLATRAM MARIA E OS OUTROS SANTOS!!!! VEJAM O VÍDEO DO LUIZ MIGUEL POIS ELE RECEBEU A REVELAÇÃO APÓS PROCURAR E ESTUDAR FEZ UM VÍDEO EXPLICANDO QUEM É O ESPÍRITO SANTO!!! MAS ESTEJAM SENTADOS PQ VCS VÃO CAIR COM A VERDADE!!!! MAS DO JEITO QUE ESTÃO É BEM CAPAZ DE VCS OUVIREM A VERDADE E AINDA NEGAR E DIZER QUE É HERESIA!!!!NOVAMENTE EU DIGO, DEIXA VIM AÇOITE!!!! DEIXA ELES SENTIREM COM QUEM ESTÃO BRINCANDO!!!! CONTRA QUEM ESTÃO BLASFEMANDO!!!!! AI, TALVEZ, ELES SE ABRAM PARA O ESPÍRITO SANTO PARA O ARREPENDIMENTO MAS PRA ISSO ACONTECER ELES PRECISAM DE UM SUSTO!!!! CASTIGO!!!! CASTIGO É O QUE EU PEÇO!!!",YouTube,NEUTRAL,0,UCujutKwW-uS5t1wPattHnfA,byNcjS6yOOw,"Deixa vim açoite homem!!!🧐 Poxa, nem diante da blasfêmia contra Deus vcs não clamam por justiça?! Por vingança divina!? Por castigo Divino!? Ora quem somos nós na fila do pão?! Assim vcs se passam de &quot;misericórdiosos &quot; ao pedirem para Deus ter misericórdia dessa nação mas se esquecem que JESUS PEGOU O CHICOTE E AMEAÇOU OS FARISEUS  PQ ESTAVAM FAZENDO COMÉRCIO NO TEMPLO DE DEUS!!!! ELE NÃO FALOU: &quot; IRMÃOS VAMOS ORAR E PEDIR MISERICÓRDIA A PAI POR ESSE LADRÕES&quot; NÃO!!!! ELE SE IROU!!! ELE FICOU IRADO!!! PEGOU O CHICOTE E QUEBROU TUDO QUE TAVA NA RETA!!!! PRA ASSUSTAR!!! PRA SE FAZ OS FARISEUS ACORDAR!!! QUASE ACERTA O LOMBO DELES MAS VCS PODEM TER CERTEZA QUE VONTADE NÃO FALTOU!!!! AGORA VCS ESTÃO É IMPEDINDO A JUSTIÇA DIVINA!!! SENDO HIPÓCRITAS POIS NA VERDADE, DENTRO DE SEU INTERIOR VCS PEDEM POR JUSTIÇA!!!! POR VINGANÇA DE DEUS PQ SABEM QUE NA BÍBLIA DIZ QUE PERTENCE A DEUS!!!! ENTÃO VAMOS MEUS IRMÃOS PEDIR AO PAI EM NOME DE JESUS POR JUSTIÇA!!! SÓ ELE SABE A DOSE CERTA!!! O SUSTO QUE PRECISAM LEVAR PRA ACORDAR!!! &quot;A MAS ESTA ESCRITO QUE DEVEMOS REZAR PELOS QUE NÔS PERCEGUEM!!!&quot; ELES ESTÃO NOS PERCEBENDO?! ESTÃO VINDO CAÇAR CRISTÃO COM MACHADOS?! NÃO!!! SABEM PQ!? PQ ELES NÃO ESTÃO NEM PARA NENHUM DE NÓS!!! NEM AI!!!! ELES QUEREM QUE A GENTE VA PARA O INFERNO MAS NOS NÃO VAMOS POIS SOMOS SAPADOS!!! SANTOS E ESTAMOS EM SANTIFICAÇÃO!!! MAS ELES VÃO!!! NEM SE IMPORTAM!!! NO CARNAVAL E ELES ESTAVAM CANTANDO EM ALTO SOM A RESPOSTA DE UMA PERGUNTA QUE ERA SE ELES PERDERIAM JESUS, OU O INFERNO, ESCRITO NO CARTAZ, E FOI PERGUNTANDO NO ALTO FALANTE, E ELES RESPONDERAM, &quot;INFERNO!!!! INFERNO!!!!&quot; É PRA ESSE TIPO DE PESSOA QUE VCS VÃO REZAR E GASTAR SUA ENERGIA VITAL SENDO QUE ELES CLARAMENTE ESTÃO DIZENDO QUE QUER O INFERNO!!!! SERÁ COMO UM GRITO NO ESCURO. POIS AO REZAREM POR ELES ISSO SUBIRÁ AOS CÉUS E DEUS VAI OLHAR PARA BAIXOU E VER PRA QUEM SEUS FILHOS IGNORANTES ENTÃO PEDINDO MISERICÓRDIA E VAI DIZER&quot; NÃO TEM O QUE SER FEITO DE TÃO IMUNDO QUE ESTÁ AQUELE AMONTOADO DE PESSOAS!!! EU ENVIAR O ESPÍRITO SANTO PRA AQUELA SUJEIRA!? VCS PEDIRAM PARA SABER QUEM É O ESPÍRITO SANTO DE VERDADE!? SE PEDISSEM FICARIAM ESTASIADOS DE ALEGRIA MAS NÃO SABEM PQ NÃO PEDIRAM!!! PEDI E RECEBEREI EU PEDI E RECEBI MAS VCS ESTÃO TÃO CEGOS QUE ESTÃO PREFERIDO FICAR NESSA CEGUEIRA E IGNORÂNCIA ENQUANTO IDOLATRAM MARIA E OS OUTROS SANTOS!!!! VEJAM O VÍDEO DO LUIZ MIGUEL POIS ELE RECEBEU A REVELAÇÃO APÓS PROCURAR E ESTUDAR FEZ UM VÍDEO EXPLICANDO QUEM É O ESPÍRITO SANTO!!! MAS ESTEJAM SENTADOS PQ VCS VÃO CAIR COM A VERDADE!!!! MAS DO JEITO QUE ESTÃO É BEM CAPAZ DE VCS OUVIREM A VERDADE E AINDA NEGAR E DIZER QUE É HERESIA!!!!NOVAMENTE EU DIGO, DEIXA VIM AÇOITE!!!! DEIXA ELES SENTIREM COM QUEM ESTÃO BRINCANDO!!!! CONTRA QUEM ESTÃO BLASFEMANDO!!!!! AI, TALVEZ, ELES SE ABRAM PARA O ESPÍRITO SANTO PARA O ARREPENDIMENTO MAS PRA ISSO ACONTECER ELES PRECISAM DE UM SUSTO!!!! CASTIGO!!!! CASTIGO É O QUE EU PEÇO!!!","Deixa vim açoite homem!!!🧐 Poxa, nem diante da blasfêmia contra Deus vcs não clamam por justiça?! Por vingança divina!? Por castigo Divino!? Ora quem somos nós na fila do pão?! Assim vcs se passam de ""misericórdiosos "" ao pedirem para Deus ter misericórdia dessa nação mas se esquecem que JESUS PEGOU O CHICOTE E AMEAÇOU OS FARISEUS  PQ ESTAVAM FAZENDO COMÉRCIO NO TEMPLO DE DEUS!!!! ELE NÃO FALOU: "" IRMÃOS VAMOS ORAR E PEDIR MISERICÓRDIA A PAI POR ESSE LADRÕES"" NÃO!!!! ELE SE IROU!!! ELE FICOU IRADO!!! PEGOU O CHICOTE E QUEBROU TUDO QUE TAVA NA RETA!!!! PRA ASSUSTAR!!! PRA SE FAZ OS FARISEUS ACORDAR!!! QUASE ACERTA O LOMBO DELES MAS VCS PODEM TER CERTEZA QUE VONTADE NÃO FALTOU!!!! AGORA VCS ESTÃO É IMPEDINDO A JUSTIÇA DIVINA!!! SENDO HIPÓCRITAS POIS NA VERDADE, DENTRO DE SEU INTERIOR VCS PEDEM POR JUSTIÇA!!!! POR VINGANÇA DE DEUS PQ SABEM QUE NA BÍBLIA DIZ QUE PERTENCE A DEUS!!!! ENTÃO VAMOS MEUS IRMÃOS PEDIR AO PAI EM NOME DE JESUS POR JUSTIÇA!!! SÓ ELE SABE A DOSE CERTA!!! O SUSTO QUE PRECISAM LEVAR PRA ACORDAR!!! ""A MAS ESTA ESCRITO QUE DEVEMOS REZAR PELOS QUE NÔS PERCEGUEM!!!"" ELES ESTÃO NOS PERCEBENDO?! ESTÃO VINDO CAÇAR CRISTÃO COM MACHADOS?! NÃO!!! SABEM PQ!? PQ ELES NÃO ESTÃO NEM PARA NENHUM DE NÓS!!! NEM AI!!!! ELES QUEREM QUE A GENTE VA PARA O INFERNO MAS NOS NÃO VAMOS POIS SOMOS SAPADOS!!! SANTOS E ESTAMOS EM SANTIFICAÇÃO!!! MAS ELES VÃO!!! NEM SE IMPORTAM!!! NO CARNAVAL E ELES ESTAVAM CANTANDO EM ALTO SOM A RESPOSTA DE UMA PERGUNTA QUE ERA SE ELES PERDERIAM JESUS, OU O INFERNO, ESCRITO NO CARTAZ, E FOI PERGUNTANDO NO ALTO FALANTE, E ELES RESPONDERAM, ""INFERNO!!!! INFERNO!!!!"" É PRA ESSE TIPO DE PESSOA QUE VCS VÃO REZAR E GASTAR SUA ENERGIA VITAL SENDO QUE ELES CLARAMENTE ESTÃO DIZENDO QUE QUER O INFERNO!!!! SERÁ COMO UM GRITO NO ESCURO. POIS AO REZAREM POR ELES ISSO SUBIRÁ AOS CÉUS E DEUS VAI OLHAR PARA BAIXOU E VER PRA QUEM SEUS FILHOS IGNORANTES ENTÃO PEDINDO MISERICÓRDIA E VAI DIZER"" NÃO TEM O QUE SER FEITO DE TÃO IMUNDO QUE ESTÁ AQUELE AMONTOADO DE PESSOAS!!! EU ENVIAR O ESPÍRITO SANTO PRA AQUELA SUJEIRA!? VCS PEDIRAM PARA SABER QUEM É O ESPÍRITO SANTO DE VERDADE!? SE PEDISSEM FICARIAM ESTASIADOS DE ALEGRIA MAS NÃO SABEM PQ NÃO PEDIRAM!!! PEDI E RECEBEREI EU PEDI E RECEBI MAS VCS ESTÃO TÃO CEGOS QUE ESTÃO PREFERIDO FICAR NESSA CEGUEIRA E IGNORÂNCIA ENQUANTO IDOLATRAM MARIA E OS OUTROS SANTOS!!!! VEJAM O VÍDEO DO LUIZ MIGUEL POIS ELE RECEBEU A REVELAÇÃO APÓS PROCURAR E ESTUDAR FEZ UM VÍDEO EXPLICANDO QUEM É O ESPÍRITO SANTO!!! MAS ESTEJAM SENTADOS PQ VCS VÃO CAIR COM A VERDADE!!!! MAS DO JEITO QUE ESTÃO É BEM CAPAZ DE VCS OUVIREM A VERDADE E AINDA NEGAR E DIZER QUE É HERESIA!!!!NOVAMENTE EU DIGO, DEIXA VIM AÇOITE!!!! DEIXA ELES SENTIREM COM QUEM ESTÃO BRINCANDO!!!! CONTRA QUEM ESTÃO BLASFEMANDO!!!!! AI, TALVEZ, ELES SE ABRAM PARA O ESPÍRITO SANTO PARA O ARREPENDIMENTO MAS PRA ISSO ACONTECER ELES PRECISAM DE UM SUSTO!!!! CASTIGO!!!! CASTIGO É O QUE EU PEÇO!!!",@carylenemontorse3395,https://yt3.ggpht.com/ytc/AIdro_mH--Ew1gmAWVkmSK5KVZ3a99XCdsLZMtyXlPtzLSgfL2c=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@carylenemontorse3395,{'value': 'UCW8hfkp0flT0CCLHA_JNLOg'},True,none,0,2024-05-12T00:22:41Z,2024-05-12T00:22:41Z
