video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
DbA4rVLN60A,UgzAMyo_kLSc4x9-Fkt4AaABAg,@Pazzini,https://www.youtube.com/watch?v=DbA4rVLN60A&lc=UgzAMyo_kLSc4x9-Fkt4AaABAg,2024-05-08T02:51:36Z,1,0,0,"O amigo ai falando de playback nao imagina o quanto isso e normal nos USA. Durante minha estada la de 2000 ate janeiro 2024 aprendi a valorizar a boa musica &quot;:playback&quot; da mesma forma queels fazem. Enquanto aqui se introduz novas musicas e ritimos tais como MC disso ou daquilo, Anitas, etc, menosprezando o pop e a bossa nova....",YouTube,NEUTRAL,0,UC2IEgRZcIuemAPJqXa2nHvQ,DbA4rVLN60A,"O amigo ai falando de playback nao imagina o quanto isso e normal nos USA. Durante minha estada la de 2000 ate janeiro 2024 aprendi a valorizar a boa musica &quot;:playback&quot; da mesma forma queels fazem. Enquanto aqui se introduz novas musicas e ritimos tais como MC disso ou daquilo, Anitas, etc, menosprezando o pop e a bossa nova....","O amigo ai falando de playback nao imagina o quanto isso e normal nos USA. Durante minha estada la de 2000 ate janeiro 2024 aprendi a valorizar a boa musica "":playback"" da mesma forma queels fazem. Enquanto aqui se introduz novas musicas e ritimos tais como MC disso ou daquilo, Anitas, etc, menosprezando o pop e a bossa nova....",@Pazzini,https://yt3.ggpht.com/ytc/AIdro_lp_gsw9c41dD42B5qthe42RqBrnSZbHkraYPiXWPI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Pazzini,{'value': 'UC7iHZqBSSYAdnTop_lwvsgw'},True,none,1,2024-05-08T02:51:36Z,2024-05-08T02:51:36Z
