video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,parentId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
-J70FJcvGyQ,Ugzc4nmrFqLFhn6n0pp4AaABAg.A371l7CisUHA3g8KlSZhdh,@renatad2442,https://www.youtube.com/watch?v=-J70FJcvGyQ&lc=Ugzc4nmrFqLFhn6n0pp4AaABAg.A371l7CisUHA3g8KlSZhdh,2024-05-21T02:01:27Z,0,0,0,"@@silassilvaferreira eu resido no Brasil. País de oportunistas, corruptos (...)...leis feitas por bandidos para bandidos.",YouTube,NEUTRAL,0,UCtIK5_tsWJ7kiobkPGquHjw,-J70FJcvGyQ,"@@silassilvaferreira eu resido no Brasil. País de oportunistas, corruptos (...)...leis feitas por bandidos para bandidos.","@@silassilvaferreira eu resido no Brasil. País de oportunistas, corruptos (...)...leis feitas por bandidos para bandidos.",Ugzc4nmrFqLFhn6n0pp4AaABAg,@renatad2442,https://yt3.ggpht.com/ytc/AIdro_lPppvSLs-6I8KypAe0wm5yItSYITSTwXXolQBCzmk=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@renatad2442,{'value': 'UCB9ZF2WKEj_xnY3GJwX2stA'},True,none,0,2024-05-21T02:01:27Z,2024-05-21T02:01:27Z
