video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
-qYl-rmPn90,Ugzfc0vYl490HVyAEXV4AaABAg,@caughteye,https://www.youtube.com/watch?v=-qYl-rmPn90&lc=Ugzfc0vYl490HVyAEXV4AaABAg,2024-05-08T13:45:41Z,1,0,0,&quot;I&#39;m not in Brazil so stop speaking portuguese&quot; ninguém lembrou pra mandar ela parar de cantar em inglês 😅,YouTube,NEUTRAL,0,UC6Br-19-oEPdHUvV4WKCMKg,-qYl-rmPn90,&quot;I&#39;m not in Brazil so stop speaking portuguese&quot; ninguém lembrou pra mandar ela parar de cantar em inglês 😅,"""I'm not in Brazil so stop speaking portuguese"" ninguém lembrou pra mandar ela parar de cantar em inglês 😅",@caughteye,https://yt3.ggpht.com/JinOWHDGQAciRlGGDWF1zfVbWd7TjwwU3vMb0QmjDKdz7JQdUEktUmYhIgtG_xBeoNZKVjKB5oY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@caughteye,{'value': 'UCZ8rH5glFS9tOks6_Lzmizw'},True,none,1,2024-05-08T13:45:41Z,2024-05-08T13:54:51Z
