video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
49mF3Sh3MF4,Ugy5jVJmJmknZZGpHqx4AaABAg,@sage_martinez,https://www.youtube.com/watch?v=49mF3Sh3MF4&lc=Ugy5jVJmJmknZZGpHqx4AaABAg,2024-02-26T15:07:24Z,0,0,0,She couldn&#39;t take off that ugly grill off her teeth before filming this? 😂😂,YouTube,NEUTRAL,0,UC0yw39DOcCOwyUj2uY8vbuA,49mF3Sh3MF4,She couldn&#39;t take off that ugly grill off her teeth before filming this? 😂😂,She couldn't take off that ugly grill off her teeth before filming this? 😂😂,@sage_martinez,https://yt3.ggpht.com/SIp6GGjoa7ubLXFMP_m2wAWZDkliKFTONiLfmeSHiDVOxxkIcvj1akguoe-TXdPbrfdOzAbO3g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@sage_martinez,{'value': 'UCvL30iIEefOGmtmsOnWRwzg'},True,none,0,2024-02-26T15:07:24Z,2024-02-26T15:07:24Z
