video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
2obsVEVX9MI,UgyXOUvwPaQNh0DZjdR4AaABAg,@lionfire1627,https://www.youtube.com/watch?v=2obsVEVX9MI&lc=UgyXOUvwPaQNh0DZjdR4AaABAg,2024-05-06T12:53:19Z,0,0,0,"O PT é realmente o Partido das Trevas; eles apoiam a putaria e a promiscuidade em lugares públicos onde crianças ficam vendo. É uma lastima a Rede Globo, além de apoiar tal imundície, ainda rir das pessoas que perderam parentes, amigos  e suas casas nessa terrível tragédia no Rio Grande do Sul. Tenho esperança sim que em breve( muito em breve) o nosso  Brasil será livre destes &quot;ratos&quot; cheios de bactérias nocivas.",YouTube,NEUTRAL,0,UCTeuEMYybdsJXTR7dOiGLYg,2obsVEVX9MI,"O PT é realmente o Partido das Trevas; eles apoiam a putaria e a promiscuidade em lugares públicos onde crianças ficam vendo. É uma lastima a Rede Globo, além de apoiar tal imundície, ainda rir das pessoas que perderam parentes, amigos  e suas casas nessa terrível tragédia no Rio Grande do Sul. Tenho esperança sim que em breve( muito em breve) o nosso  Brasil será livre destes &quot;ratos&quot; cheios de bactérias nocivas.","O PT é realmente o Partido das Trevas; eles apoiam a putaria e a promiscuidade em lugares públicos onde crianças ficam vendo. É uma lastima a Rede Globo, além de apoiar tal imundície, ainda rir das pessoas que perderam parentes, amigos  e suas casas nessa terrível tragédia no Rio Grande do Sul. Tenho esperança sim que em breve( muito em breve) o nosso  Brasil será livre destes ""ratos"" cheios de bactérias nocivas.",@lionfire1627,https://yt3.ggpht.com/ytc/AIdro_nbpIyw9RERWWeYVcxAB1eIBIpGS09nJ0NDBVgNNe0nbEppDM0SbBGcKOhumeWeRWLvPA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@lionfire1627,{'value': 'UCdIjts2I_h_2Uxor4ORPV4g'},True,none,0,2024-05-06T12:53:19Z,2024-05-06T12:53:19Z
