video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
b_FrPryVsm8,Ugwn3lppxvbsbldLJqx4AaABAg,@reginaldoalvespeixoto7157,https://www.youtube.com/watch?v=b_FrPryVsm8&lc=Ugwn3lppxvbsbldLJqx4AaABAg,2024-05-07T17:56:38Z,0,0,0,O espetáculo de Madonna in Copacabana no país da primeira dama Mandona!,YouTube,NEUTRAL,0,UCLmvyoJW1wJlKY-l1KguCSw,b_FrPryVsm8,O espetáculo de Madonna in Copacabana no país da primeira dama Mandona!,O espetáculo de Madonna in Copacabana no país da primeira dama Mandona!,@reginaldoalvespeixoto7157,https://yt3.ggpht.com/ytc/AIdro_lapGjNtHW9KfPPwMoZpLdOlu9nVJIQ_kElh1c1RrU=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@reginaldoalvespeixoto7157,{'value': 'UCmJl-kx5mmpwKcNV1LhtvjQ'},True,none,0,2024-05-07T17:56:38Z,2024-05-07T17:56:38Z
