video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,parentId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
byNcjS6yOOw,UgwgVYtrHPBbKY1hLrV4AaABAg.A3LhDoH4ZVYA3PAwQn47Lx,@josemiltonbandeiraferreira4981,https://www.youtube.com/watch?v=byNcjS6yOOw&lc=UgwgVYtrHPBbKY1hLrV4AaABAg.A3LhDoH4ZVYA3PAwQn47Lx,2024-05-14T02:37:53Z,0,0,0,"MAS DE 58 MILHÕES VOTARAM NO BOLSONARO LADRÃO DE JOIAS 💎 💎 💎 PERVERSO E CRUEL DE MALDADE &quot; VÃO TODOS PARA O FOGO 🔥 🔥 🔥 🔥 🔥 DO INFERNO,  SE NÃO ARREPENDEREM TAMBÉM E PARA DE MI,MI, MI OK.",YouTube,NEUTRAL,0,UCujutKwW-uS5t1wPattHnfA,byNcjS6yOOw,"MAS DE 58 MILHÕES VOTARAM NO BOLSONARO LADRÃO DE JOIAS 💎 💎 💎 PERVERSO E CRUEL DE MALDADE &quot; VÃO TODOS PARA O FOGO 🔥 🔥 🔥 🔥 🔥 DO INFERNO,  SE NÃO ARREPENDEREM TAMBÉM E PARA DE MI,MI, MI OK.","MAS DE 58 MILHÕES VOTARAM NO BOLSONARO LADRÃO DE JOIAS 💎 💎 💎 PERVERSO E CRUEL DE MALDADE "" VÃO TODOS PARA O FOGO 🔥 🔥 🔥 🔥 🔥 DO INFERNO,  SE NÃO ARREPENDEREM TAMBÉM E PARA DE MI,MI, MI OK.",UgwgVYtrHPBbKY1hLrV4AaABAg,@josemiltonbandeiraferreira4981,https://yt3.ggpht.com/ytc/AIdro_mKsBhQCmnO0wMyoVlLfRAJF07CTCvoR0IXzoAVpks=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@josemiltonbandeiraferreira4981,{'value': 'UCIM8MLEFPTaZYnebUp3m4BQ'},True,none,0,2024-05-14T02:37:53Z,2024-05-14T02:37:53Z
