video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,parentId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
2EdK2XCd_uc,Ugxn8PujZoR_BfSrkU54AaABAg.A348R03yLY7A45tMD0e97A,@mikyyy7411,https://www.youtube.com/watch?v=2EdK2XCd_uc&lc=Ugxn8PujZoR_BfSrkU54AaABAg.A348R03yLY7A45tMD0e97A,2024-05-31T11:21:20Z,0,0,0,"As much as I don&#39;t like her, I don&#39;t think it was disrespectful, judging by the photos of the two of them together on the screens behind, they seem to have been friends, if that&#39;s true I think it&#39;s okay, but if not, it&#39;s really disrespectful.",YouTube,NEUTRAL,0,UCSVWrI0cJplvsh8-I9vS0UA,2EdK2XCd_uc,"As much as I don&#39;t like her, I don&#39;t think it was disrespectful, judging by the photos of the two of them together on the screens behind, they seem to have been friends, if that&#39;s true I think it&#39;s okay, but if not, it&#39;s really disrespectful.","As much as I don't like her, I don't think it was disrespectful, judging by the photos of the two of them together on the screens behind, they seem to have been friends, if that's true I think it's okay, but if not, it's really disrespectful.",Ugxn8PujZoR_BfSrkU54AaABAg,@mikyyy7411,https://yt3.ggpht.com/VNculEPnzn6EQSNzNPJbFNwJT4fye49Qm1_K8BgVPTEjLx157SB0Wj51gtBR3r3XlI8euEWnZA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@mikyyy7411,{'value': 'UCStTCdbUzue2lq3WdxYO19g'},True,none,0,2024-05-31T11:21:20Z,2024-05-31T11:21:20Z
