video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
d651DJOPhio,UgwFe_OjcE5NdHDQXaR4AaABAg,@synchronistory,https://www.youtube.com/watch?v=d651DJOPhio&lc=UgwFe_OjcE5NdHDQXaR4AaABAg,2024-05-06T17:51:05Z,2,0,0,"This should be just the beginning of other iconic musical superstars who freely gift the concert experience to those who normally can&#39;t afford to ... and doing so in iconic places on earth that bring entire societies together with the mUsic in Us all :-). If it becomes a trend, maybe by 2029/30 we&#39;ll be ready for a Party for the Planet celebrating every body, and every being - broadcast live from multiple event sites worldwide! In these challenging global times, we need more uplift, we need to dance, we need to chill, we need a miracle! Here&#39;s to inspiring the &quot;miraculoUs&quot;🥰🥳",YouTube,NEUTRAL,0,UCorruoVYwGGyND4SZVtrVDQ,d651DJOPhio,"This should be just the beginning of other iconic musical superstars who freely gift the concert experience to those who normally can&#39;t afford to ... and doing so in iconic places on earth that bring entire societies together with the mUsic in Us all :-). If it becomes a trend, maybe by 2029/30 we&#39;ll be ready for a Party for the Planet celebrating every body, and every being - broadcast live from multiple event sites worldwide! In these challenging global times, we need more uplift, we need to dance, we need to chill, we need a miracle! Here&#39;s to inspiring the &quot;miraculoUs&quot;🥰🥳","This should be just the beginning of other iconic musical superstars who freely gift the concert experience to those who normally can't afford to ... and doing so in iconic places on earth that bring entire societies together with the mUsic in Us all :-). If it becomes a trend, maybe by 2029/30 we'll be ready for a Party for the Planet celebrating every body, and every being - broadcast live from multiple event sites worldwide! In these challenging global times, we need more uplift, we need to dance, we need to chill, we need a miracle! Here's to inspiring the ""miraculoUs""🥰🥳",@synchronistory,https://yt3.ggpht.com/mnpEJDy-oyR7WQnhWQvEPiJhEQCwXjP1zf9kDbpRlRwV3Y_cZHmR2eS-1Zo8WZuJ7jL_X3nC=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@synchronistory,{'value': 'UCjKRM0RH_s5S5JMKRcE3bmg'},True,none,2,2024-05-06T17:51:05Z,2024-05-06T17:51:05Z
