video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
9o_7_M7rJvE,UgzoNEWLVPwt68kn_1x4AaABAg,@fjaviermorenog.2455,https://www.youtube.com/watch?v=9o_7_M7rJvE&lc=UgzoNEWLVPwt68kn_1x4AaABAg,2024-04-03T07:26:13Z,1,0,0,"¡Saludos desde Monterrey, México! Yo tuve el gusto de asistir al Celebration Tour de Madonna, el viernes pasado, o sea viernes 29 de marzo a las <a href=""https://www.youtube.com/watch?v=9o_7_M7rJvE&amp;t=510"">8:30</a> en el Toyota Center de Houston, Texas, fue espectacular en verdad! Así que amigos y amigas de CDMX, disfruten de Madonna, éste concierto es impresionante. ¡Abrazos fans de Madonna! / Greetings from Monterrey Mexico! I had the pleasure of attending Madonna&#39;s Celebration Tour last Friday, that is, Friday, March 29 at <a href=""https://www.youtube.com/watch?v=9o_7_M7rJvE&amp;t=510"">8:30</a> at the Toyota Center in Houston, Texas, it was truly spectacular! So friends of CDMX, enjoy Madonna, this concert is impressive. Hugs Madonna fans!",YouTube,NEUTRAL,0,UCl9F6qth7CQqxBCTn2UPH6Q,9o_7_M7rJvE,"¡Saludos desde Monterrey, México! Yo tuve el gusto de asistir al Celebration Tour de Madonna, el viernes pasado, o sea viernes 29 de marzo a las <a href=""https://www.youtube.com/watch?v=9o_7_M7rJvE&amp;t=510"">8:30</a> en el Toyota Center de Houston, Texas, fue espectacular en verdad! Así que amigos y amigas de CDMX, disfruten de Madonna, éste concierto es impresionante. ¡Abrazos fans de Madonna! / Greetings from Monterrey Mexico! I had the pleasure of attending Madonna&#39;s Celebration Tour last Friday, that is, Friday, March 29 at <a href=""https://www.youtube.com/watch?v=9o_7_M7rJvE&amp;t=510"">8:30</a> at the Toyota Center in Houston, Texas, it was truly spectacular! So friends of CDMX, enjoy Madonna, this concert is impressive. Hugs Madonna fans!","¡Saludos desde Monterrey, México! Yo tuve el gusto de asistir al Celebration Tour de Madonna, el viernes pasado, o sea viernes 29 de marzo a las 8:30 en el Toyota Center de Houston, Texas, fue espectacular en verdad! Así que amigos y amigas de CDMX, disfruten de Madonna, éste concierto es impresionante. ¡Abrazos fans de Madonna! / Greetings from Monterrey Mexico! I had the pleasure of attending Madonna's Celebration Tour last Friday, that is, Friday, March 29 at 8:30 at the Toyota Center in Houston, Texas, it was truly spectacular! So friends of CDMX, enjoy Madonna, this concert is impressive. Hugs Madonna fans!",@fjaviermorenog.2455,https://yt3.ggpht.com/ytc/AIdro_nd-4CF6mj6qvu3lcOfMETZ_oMoD7pmWNvrqOiZYg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@fjaviermorenog.2455,{'value': 'UCUQJjGwdgpuqBqqRiWowNnQ'},True,none,1,2024-04-03T07:26:13Z,2024-04-03T14:20:08Z
