video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
2obsVEVX9MI,Ugwc0MIz8zT5mHQNBjV4AaABAg,@mariacatarinatomazeladomin1508,https://www.youtube.com/watch?v=2obsVEVX9MI&lc=Ugwc0MIz8zT5mHQNBjV4AaABAg,2024-05-06T13:19:04Z,4,0,0,Que DEUS tenha misericórdia dos nossos irmãos do Sul🙏🙏🙏,YouTube,NEUTRAL,0,UCTeuEMYybdsJXTR7dOiGLYg,2obsVEVX9MI,Que DEUS tenha misericórdia dos nossos irmãos do Sul🙏🙏🙏,Que DEUS tenha misericórdia dos nossos irmãos do Sul🙏🙏🙏,@mariacatarinatomazeladomin1508,https://yt3.ggpht.com/ytc/AIdro_lvQzgViEAZW9yC92MOF8XvxFTX56oT7Mt40dMDoOw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@mariacatarinatomazeladomin1508,{'value': 'UCLh728zHlqgGuNkp5TYeKLw'},True,none,4,2024-05-06T13:19:04Z,2024-05-06T13:19:04Z
