video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
d651DJOPhio,UgyYhNFtZXcoB-idiQ94AaABAg,@CrisStardust,https://www.youtube.com/watch?v=d651DJOPhio&lc=UgyYhNFtZXcoB-idiQ94AaABAg,2024-05-07T00:20:15Z,0,0,0,"Essa mulherzinha poderia ter respeitado a dor do povo que estava sendo morto enquanto ela se masturbava.( nossa, ela fez isso com todo mundo no palco, mas se eu denunciar o que penso sou fundamentalista. Ah,tá.) Prosseguindo. Ela veio fazer um pacto satânico na minha terra. Eu dispenso sua energia. Esse seu discursinho de classificar o povo que tem fé, de ser transfóbico, é tao ridículo quanto o Willian Bonner no mesmo dia tentando justificar a canalhice da Globo. Quem disse que gente de fé vê sexo do jeito que você fala? Vocês não passsam de bonequinhos de luxo na mão de estrangeiros sagazes, vocês não se enxergam? Nós que temos fé é quem somos os cegos? Fala sério. Essa trupe toda quando está velha e no fim de carreira vem falar de sexo depravado pro brasileiro idiota que compra essa babaquice. A Anita( aliás ela sempre fez questão de deixar um recado para os latino americanos, o Ricky Martin que o diga); pois bem a Anita ficou no lugar certinho que a linda loura oxigenada frustrada ,imitando a Marilyn Monroe, deixou. Numa cadeira de ama seca tupiniquim, muda, e obedecendo a Tia Sam direitinho, como uma escrava feliz. O que ela faz com todos os latinos, tontos.Fala sério,  a cegueira do povo é bem conveniente , a gosto dos estrangeiros que vem terminar carreira aqui. E os &quot; jovens modernos trans e blá-blá-blá &quot;   se acham. Afff. Depois os cegos são os que tem FÉ.  SERÁ QUE ELA DISPORIA DO SEU LINDO DINHEIRINHO TIRADO DA NAÇÃO,  NUM MOMENTO TÃO SOFRIDO E ANGUSTIANTE?SERIA MUITO INTELIGENTE SE A MADONA ADMITISSE QUE O NÚMERO DE PESSOAS QUE A CONSIDERAM DESPREZÍVEL É MAIOR DO QUE O CONTRÁRIO . ACORDA TIO.",YouTube,NEUTRAL,0,UCorruoVYwGGyND4SZVtrVDQ,d651DJOPhio,"Essa mulherzinha poderia ter respeitado a dor do povo que estava sendo morto enquanto ela se masturbava.( nossa, ela fez isso com todo mundo no palco, mas se eu denunciar o que penso sou fundamentalista. Ah,tá.) Prosseguindo. Ela veio fazer um pacto satânico na minha terra. Eu dispenso sua energia. Esse seu discursinho de classificar o povo que tem fé, de ser transfóbico, é tao ridículo quanto o Willian Bonner no mesmo dia tentando justificar a canalhice da Globo. Quem disse que gente de fé vê sexo do jeito que você fala? Vocês não passsam de bonequinhos de luxo na mão de estrangeiros sagazes, vocês não se enxergam? Nós que temos fé é quem somos os cegos? Fala sério. Essa trupe toda quando está velha e no fim de carreira vem falar de sexo depravado pro brasileiro idiota que compra essa babaquice. A Anita( aliás ela sempre fez questão de deixar um recado para os latino americanos, o Ricky Martin que o diga); pois bem a Anita ficou no lugar certinho que a linda loura oxigenada frustrada ,imitando a Marilyn Monroe, deixou. Numa cadeira de ama seca tupiniquim, muda, e obedecendo a Tia Sam direitinho, como uma escrava feliz. O que ela faz com todos os latinos, tontos.Fala sério,  a cegueira do povo é bem conveniente , a gosto dos estrangeiros que vem terminar carreira aqui. E os &quot; jovens modernos trans e blá-blá-blá &quot;   se acham. Afff. Depois os cegos são os que tem FÉ.  SERÁ QUE ELA DISPORIA DO SEU LINDO DINHEIRINHO TIRADO DA NAÇÃO,  NUM MOMENTO TÃO SOFRIDO E ANGUSTIANTE?SERIA MUITO INTELIGENTE SE A MADONA ADMITISSE QUE O NÚMERO DE PESSOAS QUE A CONSIDERAM DESPREZÍVEL É MAIOR DO QUE O CONTRÁRIO . ACORDA TIO.","Essa mulherzinha poderia ter respeitado a dor do povo que estava sendo morto enquanto ela se masturbava.( nossa, ela fez isso com todo mundo no palco, mas se eu denunciar o que penso sou fundamentalista. Ah,tá.) Prosseguindo. Ela veio fazer um pacto satânico na minha terra. Eu dispenso sua energia. Esse seu discursinho de classificar o povo que tem fé, de ser transfóbico, é tao ridículo quanto o Willian Bonner no mesmo dia tentando justificar a canalhice da Globo. Quem disse que gente de fé vê sexo do jeito que você fala? Vocês não passsam de bonequinhos de luxo na mão de estrangeiros sagazes, vocês não se enxergam? Nós que temos fé é quem somos os cegos? Fala sério. Essa trupe toda quando está velha e no fim de carreira vem falar de sexo depravado pro brasileiro idiota que compra essa babaquice. A Anita( aliás ela sempre fez questão de deixar um recado para os latino americanos, o Ricky Martin que o diga); pois bem a Anita ficou no lugar certinho que a linda loura oxigenada frustrada ,imitando a Marilyn Monroe, deixou. Numa cadeira de ama seca tupiniquim, muda, e obedecendo a Tia Sam direitinho, como uma escrava feliz. O que ela faz com todos os latinos, tontos.Fala sério,  a cegueira do povo é bem conveniente , a gosto dos estrangeiros que vem terminar carreira aqui. E os "" jovens modernos trans e blá-blá-blá ""   se acham. Afff. Depois os cegos são os que tem FÉ.  SERÁ QUE ELA DISPORIA DO SEU LINDO DINHEIRINHO TIRADO DA NAÇÃO,  NUM MOMENTO TÃO SOFRIDO E ANGUSTIANTE?SERIA MUITO INTELIGENTE SE A MADONA ADMITISSE QUE O NÚMERO DE PESSOAS QUE A CONSIDERAM DESPREZÍVEL É MAIOR DO QUE O CONTRÁRIO . ACORDA TIO.",@CrisStardust,https://yt3.ggpht.com/ytc/AIdro_nick-CFso2LFGmQRwOgPEGcSYGxWVxctmmJRPDSro=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@CrisStardust,{'value': 'UC0huXcxuOq1TJJOuLEzj-_w'},True,none,0,2024-05-07T00:20:15Z,2024-05-07T00:20:15Z
