video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
AKUBgYbFQvA,UgywAtl47S1IJXrepZR4AaABAg,@_pazeamor,https://www.youtube.com/watch?v=AKUBgYbFQvA&lc=UgywAtl47S1IJXrepZR4AaABAg,2024-05-01T17:42:25Z,7,0,0,"Efésios 2.8-9: “Pois vocês são salvos pela graça, por meio da fé, e isso não vem de vocês, é dom de Deus; não por obras, para que ninguém se glorie”. A salvação que Jesus Cristo oferece ao homem é pela graça. Graça é tudo o que eu preciso, mas não mereço.",YouTube,NEUTRAL,0,UC376n347Ob5Lwzq2WGzF1AA,AKUBgYbFQvA,"Efésios 2.8-9: “Pois vocês são salvos pela graça, por meio da fé, e isso não vem de vocês, é dom de Deus; não por obras, para que ninguém se glorie”. A salvação que Jesus Cristo oferece ao homem é pela graça. Graça é tudo o que eu preciso, mas não mereço.","Efésios 2.8-9: “Pois vocês são salvos pela graça, por meio da fé, e isso não vem de vocês, é dom de Deus; não por obras, para que ninguém se glorie”. A salvação que Jesus Cristo oferece ao homem é pela graça. Graça é tudo o que eu preciso, mas não mereço.",@_pazeamor,https://yt3.ggpht.com/MIbndqFmaSAVjuKnMlE-ogECQQsrCNxB7P-zHUJ_3Fu73e_qii8RNeu8htFmd7bkxIJY4Qkuyw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@_pazeamor,{'value': 'UCLP225ej31Pmfo2Qh2RCsyg'},True,none,7,2024-05-01T17:42:25Z,2024-05-01T17:42:25Z
