video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
7Tnpby7g-V8,UgycjUBX-Ox3ez3d3ul4AaABAg,@Ana-mg1ky,https://www.youtube.com/watch?v=7Tnpby7g-V8&lc=UgycjUBX-Ox3ez3d3ul4AaABAg,2024-05-05T21:24:23Z,1,0,0,"Caro Rafael, esse show foi &quot;gratuito&quot; para a plateia, financiado pelo banco itaú e pela prefeitura do Rio (20 milhões de reais, &#39;oficialmente&#39;). Isto significa que o imposto roubado dos católicos financiou esse vilipêndio. O nome da praia é uma homenagem a Nossa Senhora de Copacabana !",YouTube,NEUTRAL,0,UCJXIJV3O38YSCry76wfqS6g,7Tnpby7g-V8,"Caro Rafael, esse show foi &quot;gratuito&quot; para a plateia, financiado pelo banco itaú e pela prefeitura do Rio (20 milhões de reais, &#39;oficialmente&#39;). Isto significa que o imposto roubado dos católicos financiou esse vilipêndio. O nome da praia é uma homenagem a Nossa Senhora de Copacabana !","Caro Rafael, esse show foi ""gratuito"" para a plateia, financiado pelo banco itaú e pela prefeitura do Rio (20 milhões de reais, 'oficialmente'). Isto significa que o imposto roubado dos católicos financiou esse vilipêndio. O nome da praia é uma homenagem a Nossa Senhora de Copacabana !",@Ana-mg1ky,https://yt3.ggpht.com/ytc/AIdro_l5LLkTg-D-orAjIv3QnONs9TM45y_AotBXm2mRPRn4eltxYktPs1EaE6EeEfGMXSfLHQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Ana-mg1ky,{'value': 'UC52dp33q1E5UDraVWyKKNkg'},True,none,1,2024-05-05T21:24:23Z,2024-05-05T21:27:00Z
