video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,parentId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
6WzJmnzyMpg,UgyWl_ZG-EIsrzbSN7J4AaABAg.A35rf2mThESA369rY0rv0c,@mariliasilva532,https://www.youtube.com/watch?v=6WzJmnzyMpg&lc=UgyWl_ZG-EIsrzbSN7J4AaABAg.A35rf2mThESA369rY0rv0c,2024-05-06T17:22:54Z,7,0,0,em concordância com sua palavras.@jonivanjunior,YouTube,NEUTRAL,0,UCaGmdJSSiR7fkh2A-c6emsA,6WzJmnzyMpg,em concordância com sua palavras.@jonivanjunior,em concordância com sua palavras.@jonivanjunior,UgyWl_ZG-EIsrzbSN7J4AaABAg,@mariliasilva532,https://yt3.ggpht.com/XuiD57iflToe0REEPoTm9Xq2mkka4NUfUCrFCnSynuKZtDM-H8Q8-A0iSJcItPPFpX5yWQB-XJM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@mariliasilva532,{'value': 'UCV788380Lcn3JeaCKqK_0qg'},True,none,7,2024-05-06T17:22:54Z,2024-05-06T17:24:00Z
