video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,parentId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
ckB8uMpHLFg,UgwDi2m1_S3GBWrBmT14AaABAg.A033cTok6BSA06sOZSLmwA,@Datenmeer,https://www.youtube.com/watch?v=ckB8uMpHLFg&lc=UgwDi2m1_S3GBWrBmT14AaABAg.A033cTok6BSA06sOZSLmwA,2024-02-22T10:26:35Z,3,0,0,"She doesn&#39;t have a live band or backup singers so the backup voice is pre-recorded (instead of backup singers) and she sings the chorus together with it. At <a href=""https://www.youtube.com/watch?v=ckB8uMpHLFg&amp;t=74"">1:14</a> when the verses start you can see that it&#39;s not lip-syched. However she fully lip-synchs &quot;Erotica&quot; and &quot;Justify my Love&quot; - probably because it&#39;s mainly spoken.",YouTube,NEUTRAL,0,UCxwfjP4CpFrEYQtAfWLRQUQ,ckB8uMpHLFg,"She doesn&#39;t have a live band or backup singers so the backup voice is pre-recorded (instead of backup singers) and she sings the chorus together with it. At <a href=""https://www.youtube.com/watch?v=ckB8uMpHLFg&amp;t=74"">1:14</a> when the verses start you can see that it&#39;s not lip-syched. However she fully lip-synchs &quot;Erotica&quot; and &quot;Justify my Love&quot; - probably because it&#39;s mainly spoken.","She doesn't have a live band or backup singers so the backup voice is pre-recorded (instead of backup singers) and she sings the chorus together with it. At 1:14 when the verses start you can see that it's not lip-syched. However she fully lip-synchs ""Erotica"" and ""Justify my Love"" - probably because it's mainly spoken.",UgwDi2m1_S3GBWrBmT14AaABAg,@Datenmeer,https://yt3.ggpht.com/ytc/AIdro_kgARwsO8IdqsOe80o9AVE9lJYcxhrvfREicEYpWlQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Datenmeer,{'value': 'UCut8ehWrssTZ1fiN6nBr27A'},True,none,3,2024-02-22T10:26:35Z,2024-02-22T10:26:35Z
