video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
1XUBK3b1v7s,UgwkFUV8jbyC2E7LlR54AaABAg,@ivetebaptista6952,https://www.youtube.com/watch?v=1XUBK3b1v7s&lc=UgwkFUV8jbyC2E7LlR54AaABAg,2024-05-06T11:57:42Z,0,0,0,Só mostrou o lado bom do Show desses entrevistados. O lado ruim foi muita promiscuidade e dinheiro jogado fora com tantos problemas q o Brasil está passando. Muita baixaria e decepção dessa cantora! Um horror! &quot;Pão e Circo&quot; foram oferecidos  🥴,YouTube,NEUTRAL,0,UCx7Ohl0Ln516T5pu5M8_SMA,1XUBK3b1v7s,Só mostrou o lado bom do Show desses entrevistados. O lado ruim foi muita promiscuidade e dinheiro jogado fora com tantos problemas q o Brasil está passando. Muita baixaria e decepção dessa cantora! Um horror! &quot;Pão e Circo&quot; foram oferecidos  🥴,"Só mostrou o lado bom do Show desses entrevistados. O lado ruim foi muita promiscuidade e dinheiro jogado fora com tantos problemas q o Brasil está passando. Muita baixaria e decepção dessa cantora! Um horror! ""Pão e Circo"" foram oferecidos  🥴",@ivetebaptista6952,https://yt3.ggpht.com/RrtT028x3PQ1M15GwMUTCpVNepHQRkFkQVHiOBj9JSZ7haDKyFS_S3fHKmX3_SeBJt_615xovw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ivetebaptista6952,{'value': 'UCMafObgeTKaV-fyl8RGv0kA'},True,none,0,2024-05-06T11:57:42Z,2024-05-06T11:59:34Z
