video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
7z1nbYTXFDg,UgwvwGL_ViQ798pNnZ14AaABAg,@elianecosta9576,https://www.youtube.com/watch?v=7z1nbYTXFDg&lc=UgwvwGL_ViQ798pNnZ14AaABAg,2024-05-06T06:33:37Z,1,0,0,"O desgov preocupado em  convencer por a + b q o dinheiro usado p/ pagar isto (gde show culto do &quot;bem&quot;), entrou o Itau, bla bla bla- menos o dinheiro dos governos kkkkkk Uma Extr Esquerda q tto cultua &quot;homofobia&quot;, comete atos dos mais criminosos com o povo Brasileiro;  toma e tratam o povo com DÉBEIS,  BURROS, CEGOS, SURDOS E IGNORANTES.",YouTube,NEUTRAL,0,UCwTU6RBW10iWxde9dFj7euA,7z1nbYTXFDg,"O desgov preocupado em  convencer por a + b q o dinheiro usado p/ pagar isto (gde show culto do &quot;bem&quot;), entrou o Itau, bla bla bla- menos o dinheiro dos governos kkkkkk Uma Extr Esquerda q tto cultua &quot;homofobia&quot;, comete atos dos mais criminosos com o povo Brasileiro;  toma e tratam o povo com DÉBEIS,  BURROS, CEGOS, SURDOS E IGNORANTES.","O desgov preocupado em  convencer por a + b q o dinheiro usado p/ pagar isto (gde show culto do ""bem""), entrou o Itau, bla bla bla- menos o dinheiro dos governos kkkkkk Uma Extr Esquerda q tto cultua ""homofobia"", comete atos dos mais criminosos com o povo Brasileiro;  toma e tratam o povo com DÉBEIS,  BURROS, CEGOS, SURDOS E IGNORANTES.",@elianecosta9576,https://yt3.ggpht.com/ytc/AIdro_nbc1hs673zQPNfvyLRLgtscXK4bhU71t8ps21xrsI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@elianecosta9576,{'value': 'UC4uhdUbijhyNAYIEjRCOMGw'},True,none,1,2024-05-06T06:33:37Z,2024-05-06T06:33:37Z
