video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
6WzJmnzyMpg,Ugy1J98SlEbJc96muct4AaABAg,@marcioprado7072,https://www.youtube.com/watch?v=6WzJmnzyMpg&lc=Ugy1J98SlEbJc96muct4AaABAg,2024-05-06T23:54:41Z,0,0,0,Bem satânico a coisa  ! ...&quot;coisa dos progressistas globalistas&quot;,YouTube,NEUTRAL,0,UCaGmdJSSiR7fkh2A-c6emsA,6WzJmnzyMpg,Bem satânico a coisa  ! ...&quot;coisa dos progressistas globalistas&quot;,"Bem satânico a coisa  ! ...""coisa dos progressistas globalistas""",@marcioprado7072,https://yt3.ggpht.com/ytc/AIdro_ljkGn-7w2X2OmELXpuEuCj8EbgfrYsIvI5nnB-d4DJqQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@marcioprado7072,{'value': 'UCjyPGqFMkpd3CppQR-hHuRQ'},True,none,0,2024-05-06T23:54:41Z,2024-05-06T23:54:41Z
