video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
-9Ns1CUzFV0,UgyPbOkJ4x6AOYgF9XN4AaABAg,@naurking5388,https://www.youtube.com/watch?v=-9Ns1CUzFV0&lc=UgyPbOkJ4x6AOYgF9XN4AaABAg,2024-05-05T23:04:06Z,145,0,0,Free show for the people + tourists and fans traveling there to see her made milions for the local economy + Madonna wasn&#39;t afraid as usual to support minorities and drive conservatives mad. A great concert!,YouTube,NEUTRAL,0,UCknLrEdhRCp1aegoMqRaCZg,-9Ns1CUzFV0,Free show for the people + tourists and fans traveling there to see her made milions for the local economy + Madonna wasn&#39;t afraid as usual to support minorities and drive conservatives mad. A great concert!,Free show for the people + tourists and fans traveling there to see her made milions for the local economy + Madonna wasn't afraid as usual to support minorities and drive conservatives mad. A great concert!,@naurking5388,https://yt3.ggpht.com/wMyTc8NHXysCYE1ejIwPgvglCpzJDOfHNDLaSjIegjQMnS7UqBczQVmBFrfh_kQuAzNGRSaEoaI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@naurking5388,{'value': 'UChoo6xY31vBTXuRNm4PREbw'},True,none,145,2024-05-05T23:04:06Z,2024-05-05T23:04:06Z
