video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
-nnHsFJR3o0,UgxnQiqjlslu7VAJdx54AaABAg,@terradesantacruzbrasil5,https://www.youtube.com/watch?v=-nnHsFJR3o0&lc=UgxnQiqjlslu7VAJdx54AaABAg,2024-05-06T08:40:58Z,0,0,0,"*Muitas &quot;besteiras&quot; atribuídas ao Sr. Presidente Jair Bolsonaro, não passam de versões mentirosas da extrema-imprensa nacional e internacional que se tornaram &quot;verdades&quot;. Joseph Gobbels (nazista) dizia que uma mentira dita (propagada) milhares de vezes, se torna &quot;verdade&quot;.",YouTube,NEUTRAL,0,UC3wxP_nz78en4z4JhW70jNg,-nnHsFJR3o0,"*Muitas &quot;besteiras&quot; atribuídas ao Sr. Presidente Jair Bolsonaro, não passam de versões mentirosas da extrema-imprensa nacional e internacional que se tornaram &quot;verdades&quot;. Joseph Gobbels (nazista) dizia que uma mentira dita (propagada) milhares de vezes, se torna &quot;verdade&quot;.","*Muitas ""besteiras"" atribuídas ao Sr. Presidente Jair Bolsonaro, não passam de versões mentirosas da extrema-imprensa nacional e internacional que se tornaram ""verdades"". Joseph Gobbels (nazista) dizia que uma mentira dita (propagada) milhares de vezes, se torna ""verdade"".",@terradesantacruzbrasil5,https://yt3.ggpht.com/YZY20iZQRvT6gBjhxMHwZZ5cqFXy7srosFwPIsqYMptJm0wi1-iVzhAfDrYomXYDoM1sCv_aUg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@terradesantacruzbrasil5,{'value': 'UC7Lo0ZMMK5vO4ARiLKgnVZA'},True,none,0,2024-05-06T08:40:58Z,2024-05-06T08:49:13Z
