video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,parentId,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
b_FrPryVsm8,Ugz1kZ09CB_N8COKyVh4AaABAg.A36XNUKzV1gA37CYjgjP09,@lucasbatalha999,https://www.youtube.com/watch?v=b_FrPryVsm8&lc=Ugz1kZ09CB_N8COKyVh4AaABAg.A36XNUKzV1gA37CYjgjP09,2024-05-07T03:05:39Z,1,0,0,"@@marcoantoniooceticoliberta6861 1) não sou bolsonarista, estou apenas sendo imparcial e realista; 2) o tema do vídeo é sobre o show da Madonna, e não sobre política.",YouTube,NEUTRAL,0,UCLmvyoJW1wJlKY-l1KguCSw,b_FrPryVsm8,"@@marcoantoniooceticoliberta6861 1) não sou bolsonarista, estou apenas sendo imparcial e realista; 2) o tema do vídeo é sobre o show da Madonna, e não sobre política.","@@marcoantoniooceticoliberta6861 1) não sou bolsonarista, estou apenas sendo imparcial e realista; 2) o tema do vídeo é sobre o show da Madonna, e não sobre política.",Ugz1kZ09CB_N8COKyVh4AaABAg,@lucasbatalha999,https://yt3.ggpht.com/TVa6QkbYGo4Hg_BuFcazr60Xn6mQ70odSH9fgaPA4hW3sLn6ngOXBrMIgRVQp799P_dXaB8EoYQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@lucasbatalha999,{'value': 'UCXsNbh5qI-zybfk20UuAe8A'},True,none,1,2024-05-07T03:05:39Z,2024-05-07T03:05:39Z
