video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
DbA4rVLN60A,Ugxz-dvHR9AJagQu10h4AaABAg,@iracemadesouzasantos1247,https://www.youtube.com/watch?v=DbA4rVLN60A&lc=Ugxz-dvHR9AJagQu10h4AaABAg,2024-05-09T18:51:49Z,0,0,0,😅😅😅,YouTube,NEUTRAL,0,UC2IEgRZcIuemAPJqXa2nHvQ,DbA4rVLN60A,😅😅😅,😅😅😅,@iracemadesouzasantos1247,https://yt3.ggpht.com/ytc/AIdro_nFhoFfOa5QXJQ6LhJJiZ1PU8MXHkviHyC_uMyD3J3cMD0=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@iracemadesouzasantos1247,{'value': 'UCiFgcTJy1UN4F94bN6etUZg'},True,none,0,2024-05-09T18:51:49Z,2024-05-09T18:51:49Z
