video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
7z1nbYTXFDg,Ugy8zd_03yvhpvBkspF4AaABAg,@cleberchristianosanchez830,https://www.youtube.com/watch?v=7z1nbYTXFDg&lc=Ugy8zd_03yvhpvBkspF4AaABAg,2024-05-06T01:43:45Z,0,0,0,Pensa num &quot; espetáculo &quot; que MESMO de &quot;graça&quot; ainda está caro . O dela é um 😂,YouTube,NEUTRAL,0,UCwTU6RBW10iWxde9dFj7euA,7z1nbYTXFDg,Pensa num &quot; espetáculo &quot; que MESMO de &quot;graça&quot; ainda está caro . O dela é um 😂,"Pensa num "" espetáculo "" que MESMO de ""graça"" ainda está caro . O dela é um 😂",@cleberchristianosanchez830,https://yt3.ggpht.com/ytc/AIdro_k91hUJpbpcArPTnLWTpz4uh10CuLrzakFdCN8UQQvigmA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@cleberchristianosanchez830,{'value': 'UCkEsB-J6GOkKhMeh5eY2YfQ'},True,none,0,2024-05-06T01:43:45Z,2024-05-06T01:44:42Z
