video_id,comment_id,author,url,date,likes,shares,comments,content,service,sentiment,engagement,channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
aG2aLnLYIF4,Ugw1buWToqRgm0KQReZ4AaABAg,@professorasaradeaquino5272,https://www.youtube.com/watch?v=aG2aLnLYIF4&lc=Ugw1buWToqRgm0KQReZ4AaABAg,2024-05-03T23:11:32Z,0,0,0,"&quot;&quot;&quot;&quot;A realização tem forte apoio da iniciativa privada, com o Itaú Unibanco como patrocinador master —e com a Madonna em sua campanha de 100 anos— e o Grupo Heineken como patrocinador. Itaú e Heineken vão dividir o restante do orçamento (R$ 39.908.437,50).&quot;&quot;&quot;&quot;",YouTube,NEUTRAL,0,UCMNurW2brJo41PgUgI7Wwtg,aG2aLnLYIF4,"&quot;&quot;&quot;&quot;A realização tem forte apoio da iniciativa privada, com o Itaú Unibanco como patrocinador master —e com a Madonna em sua campanha de 100 anos— e o Grupo Heineken como patrocinador. Itaú e Heineken vão dividir o restante do orçamento (R$ 39.908.437,50).&quot;&quot;&quot;&quot;","""""""""A realização tem forte apoio da iniciativa privada, com o Itaú Unibanco como patrocinador master —e com a Madonna em sua campanha de 100 anos— e o Grupo Heineken como patrocinador. Itaú e Heineken vão dividir o restante do orçamento (R$ 39.908.437,50).""""""""",@professorasaradeaquino5272,https://yt3.ggpht.com/ytc/AIdro_m1-KadXWZEH_K7njLqG8RqEo6m9LUms21umkfH4fcRLKqz=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@professorasaradeaquino5272,{'value': 'UCrnILdYrnz0-lkoyxnnu6pQ'},True,none,0,2024-05-03T23:11:32Z,2024-05-03T23:11:32Z
